1,SALVADOR,2317
2,FEIRA DE SANTANA,512
3,ITABUNA,407
4,JEQUIE,337
5,ILHEUS,333
6,CAMACARI,258
7,ALAGOINHAS,213
8,BARREIRAS,211
9,LAURO DE FREITAS,184
10,VITORIA DA CONQUISTA,161
11,PORTO SEGURO,123
12,LUIS EDUARDO MAGALHAES,116
13,SANTO ANTONIO DE JESUS,107
14,CANDEIAS,105
15,ITABERABA,103
16,JUAZEIRO,102
17,EUNAPOLIS,95
18,CONCEICAO DO COITE,87
19,CATU,82
20,SANTO AMARO,80
21,ITAPICURU,71
22,JAGUAQUARA,70
23,IPIAU,69
24,CONCEICAO DO ALMEIDA,68
25,IBIRATAIA,67
26,DIAS DAVILA,66
27,SIMOES FILHO,63
28,UBATA,62
29,ARACI,61
30,ITAPETINGA,58
31,ITAPE,55
32,CRUZ DAS ALMAS,55
33,SAO SEBASTIAO DO PASSE,54
34,POJUCA,54
35,CAMPO FORMOSO,54
36,PAULO AFONSO,53
37,MARACAS,52
38,CAPIM GROSSO,52
39,IRECE,51
40,MADRE DE DEUS,50
41,SAO FRANCISCO DO CONDE,49
42,MARAGOGIPE,49
43,CACHOEIRA,49
44,ITAJUIPE,47
45,SALINAS DA MARGARIDA,46
46,BRUMADO,45
47,TEIXEIRA DE FREITAS,44
48,SANTO ESTEVAO,44
49,CASA NOVA,41
50,TAPEROA,39
51,MEDEIROS NETO,38
52,CAMACAN,38
53,OUROLANDIA,37
54,ALMADINA,37
55,PARIPIRANGA,36
56,ITAMARAJU,36
57,IBICARAI,35
58,ARATACA,34
59,SOBRADINHO,33
60,SAPEACU,32
61,CAMAMU,32
62,AMELIA RODRIGUES,32
63,PINDOBACU,31
64,INHAMBUPE,31
65,CRISOPOLIS,31
66,VALENCA,30
67,LENCOIS,30
68,RIO REAL,29
69,IBIRAPITANGA,29
70,SENTO SE,28
71,GANDU,28
72,SAO FELIX,27
73,SAO FELIPE,27
74,SERRINHA,27
75,NAZARE,27
76,SANTA CRUZ CABRALIA,26
77,RETIROLANDIA,26
78,MATA DE SAO JOAO,26
79,JAGUARIPE,26
80,CAFARNAUM,26
81,SENHOR DO BONFIM,25
82,RUY BARBOSA,25
83,PRESIDENTE JANIO QUADROS,25
84,PLANALTO,25
85,ITABELA,25
86,MURITIBA,24
87,CONCEICAO DO JACUIPE,24
88,CAATIBA,24
89,URANDI,23
90,ARAMARI,23
91,SAO GONCALO DOS CAMPOS,22
92,MONTE SANTO,22
93,JACOBINA,22
94,ITORORO,22
95,RIBEIRA DO POMBAL,21
96,NILO PECANHA,21
97,ITACARE,21
98,CORACAO DE MARIA,21
99,SANTA LUZIA,20
100,NOVA SOURE,20
101,IPIRA,20
102,IBOTIRAMA,20
103,IACU,20
104,CIPO,20
105,BOM JESUS DA LAPA,20
106,AURELINO LEAL,20
107,VARZEA DA ROCA,19
108,TEOLANDIA,19
109,SAO DESIDERIO,19
110,SEABRA,19
111,JAGUARARI,19
112,ENTRE RIOS,19
113,CURACA,19
114,PIRAI DO NORTE,18
115,MUCURI,18
116,JITAUNA,18
117,IRAQUARA,18
118,URUCUCA,17
119,TUCANO,17
120,SANTA INES,17
121,POCOES,17
122,BUERAREMA,17
123,BARRA,17
124,VERA CRUZ,16
125,TREMEDAL,16
126,RAFAEL JAMBEIRO,16
127,QUEIMADAS,16
128,JANDAIRA,16
129,ANTAS,16
130,PRESIDENTE TANCREDO NEVES,15
131,ITAMBE,15
132,GUANAMBI,15
133,GENTIO DO OURO,15
134,CORIBE,15
135,TAPIRAMUTA,14
136,TANQUINHO,14
137,SOUTO SOARES,14
138,LAPAO,14
139,FILADELFIA,14
140,DARIO MEIRA,14
141,APORA,14
142,AMARGOSA,14
143,ABARE,14
144,JOAO DOURADO,13
145,ESPLANADA,13
146,BONITO,13
147,BANZAE,13
148,UAUA,12
149,SAO JOSE DA VITORIA,12
150,SERRA PRETA,12
151,SANTA BRIGIDA,12
152,OLINDINA,12
153,ITAGIBA,12
154,GOVERNADOR MANGABEIRA,12
155,CONDE,12
156,CONCEICAO DA FEIRA,12
157,CANAVIEIRAS,12
158,MARAU,11
159,ITAPARICA,11
160,CAIRU,11
161,UMBURANAS,10
162,TEOFILANDIA,10
163,SANTA RITA DE CASSIA,10
164,SANTA BARBARA,10
165,RIACHAO DO JACUIPE,10
166,MUTUIPE,10
167,MACARANI,10
168,ITIRUCU,10
169,ITARANTIM,10
170,FLORESTA AZUL,10
171,ELISIO MEDRADO,10
172,CICERO DANTAS,10
173,CAPELA DO ALTO ALEGRE,10
174,VARZEDO,9
175,VALENTE,9
176,MIRANGABA,9
177,MACURURE,9
178,COARACI,9
179,BOA VISTA DO TUPIM,9
180,BARRO PRETO,9
181,SITIO DO QUINTO,8
182,SANTALUZ,8
183,MANOEL VITORINO,8
184,JIQUIRICA,8
185,ITANHEM,8
186,ITAGI,8
187,IPECAETA,8
188,COCOS,8
189,WENCESLAU GUIMARAES,7
190,VARZEA NOVA,7
191,UNA,7
192,RIO DE CONTAS,7
193,PRADO,7
194,PIRITIBA,7
195,PILAO ARCADO,7
196,PEDRO ALEXANDRE,7
197,NORDESTINA,7
198,MUQUEM DE SAO FRANCISCO,7
199,MARCIONILIO SOUZA,7
200,MAIRI,7
201,IRARA,7
202,IGUAI,7
203,GLORIA,7
204,FATIMA,7
205,CORONEL JOAO SA,7
206,CARDEAL DA SILVA,7
207,AMERICA DOURADA,7
208,UBAITABA,6
209,QUIXABEIRA,6
210,PEDRAO,6
211,NOVA CANAA,6
212,MUNDO NOVO,6
213,MIGUEL CALMON,6
214,ITUBERA,6
215,ITAJU DO COLONIA,6
216,FEIRA DA MATA,6
217,ENCRUZILHADA,6
218,CORRENTINA,6
219,CARINHANHA,6
220,CARAVELAS,6
221,BURITIRAMA,6
222,BIRITINGA,6
223,ARACAS,6
224,AIQUARA,6
225,UBAIRA,5
226,SAO JOSE DO JACUIPE,5
227,SERROLANDIA,5
228,RIBEIRA DO AMPARO,5
229,REMANSO,5
230,POTIRAGUA,5
231,PAU BRASIL,5
232,NOVO TRIUNFO,5
233,NOVA VICOSA,5
234,MASCOTE,5
235,MACAUBAS,5
236,ITAPITANGA,5
237,IGRAPIUNA,5
238,IBICUI,5
239,DOM MACEDO COSTA,5
240,CANDIDO SALES,5
241,CAETITE,5
242,BELMONTE,5
243,BARROCAS,5
244,BARRA DO ROCHA,5
245,ANGICAL,5
246,ANDARAI,5
247,ALCOBACA,5
248,VARZEA DO POCO,4
249,TERRA NOVA,4
250,SAO FELIX DO CORIBE,4
251,PRESIDENTE DUTRA,4
252,PONTO NOVO,4
253,PALMAS DE MONTE ALTO,4
254,MAIQUINIQUE,4
255,JUCURUCU,4
256,ITAMARI,4
257,IRAJUBA,4
258,HELIOPOLIS,4
259,FORMOSA DO RIO PRETO,4
260,CALDEIRAO GRANDE,4
261,CABACEIRAS DO PARAGUACU,4
262,BARRA DO CHOCA,4
