date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-08-08,FEIRA DE SANTANA,7490,3,1486,8979,118,4.76,614872.0,1460.3,0.0,325.0,137.0,132.0
2020-08-08,CONCEICAO DO COITE,683,1,526,1210,18,0.64,66612.0,1816.49,0.0,124.0,5.0,3.0
2020-08-08,ITABERABA,372,27,777,1176,15,0.62,64489.0,1823.57,0.0,149.0,23.0,17.0
2020-08-08,ARACI,340,0,402,742,2,0.39,54379.0,1364.5,0.0,53.0,5.0,1.0
2020-08-08,SERRINHA,315,0,391,706,3,0.37,80861.0,873.1,0.0,25.0,7.0,2.0
2020-08-08,SAO GONCALO DOS CAMPOS,118,0,280,398,0,0.21,37550.0,1059.92,0.0,21.0,4.0,3.0
2020-08-08,CONCEICAO DO JACUIPE,317,0,50,367,0,0.19,33153.0,1106.99,0.0,35.0,1.0,1.0
2020-08-08,SANTO ESTEVAO,266,0,70,336,2,0.18,52850.0,635.76,0.0,81.0,3.0,0.0
2020-08-08,QUEIMADAS,81,0,227,308,5,0.16,25439.0,1210.74,0.0,12.0,2.0,0.0
2020-08-08,RIACHAO DO JACUIPE,101,0,202,303,1,0.16,33436.0,906.21,0.0,9.0,3.0,1.0
2020-08-08,VALENTE,77,0,190,267,0,0.14,28473.0,937.73,0.0,12.0,4.0,0.0
2020-08-08,TANQUINHO,25,1,226,252,6,0.13,7918.0,3182.62,0.0,17.0,2.0,1.0
2020-08-08,SANTA BARBARA,202,0,39,241,2,0.13,20791.0,1159.16,0.0,3.0,2.0,0.0
2020-08-08,IPIRA,206,0,26,232,2,0.12,59595.0,389.29,0.0,20.0,3.0,1.0
2020-08-08,SANTALUZ,60,0,170,230,18,0.12,37348.0,615.83,1.0,11.0,6.0,5.0
2020-08-08,TUCANO,96,2,126,224,5,0.12,50687.0,441.93,0.0,38.0,1.0,0.0
2020-08-08,AMELIA RODRIGUES,169,0,52,221,4,0.12,25102.0,880.41,1.0,5.0,2.0,2.0
2020-08-08,TEOFILANDIA,63,0,146,209,0,0.11,22518.0,928.15,0.0,12.0,1.0,0.0
2020-08-08,IRARA,68,0,130,198,34,0.11,29034.0,681.96,0.0,76.0,2.0,0.0
2020-08-08,RETIROLANDIA,123,0,74,197,0,0.1,14396.0,1368.44,0.0,33.0,0.0,0.0
2020-08-08,RUY BARBOSA,27,0,162,189,0,0.1,30814.0,613.36,0.0,10.0,2.0,1.0
2020-08-08,IRAQUARA,19,0,168,187,0,0.1,25216.0,741.59,0.0,3.0,0.0,0.0
2020-08-08,CORACAO DE MARIA,79,2,100,181,0,0.1,22605.0,800.71,0.0,16.0,1.0,0.0
2020-08-08,MACAJUBA,20,0,159,179,27,0.09,11348.0,1577.37,0.0,14.0,0.0,0.0
2020-08-08,SERRA PRETA,78,0,100,178,1,0.09,14878.0,1196.4,0.0,11.0,6.0,3.0
2020-08-08,RAFAEL JAMBEIRO,119,1,49,169,0,0.09,22621.0,747.09,1.0,8.0,2.0,0.0
2020-08-08,MONTE SANTO,49,0,111,160,0,0.08,49418.0,323.77,2.0,10.0,5.0,1.0
2020-08-08,IACU,78,0,65,143,0,0.08,24305.0,588.36,0.0,20.0,7.0,6.0
2020-08-08,TERRA NOVA,83,1,55,139,3,0.07,13033.0,1066.52,0.0,14.0,2.0,1.0
2020-08-08,SOUTO SOARES,10,0,125,135,0,0.07,16979.0,795.1,1.0,3.0,1.0,0.0
2020-08-08,CAPELA DO ALTO ALEGRE,89,1,36,126,1,0.07,11637.0,1082.75,0.0,20.0,1.0,0.0
2020-08-08,PINTADAS,63,0,55,118,0,0.06,10437.0,1130.59,1.0,7.0,1.0,0.0
2020-08-08,CANSANCAO,30,0,84,114,0,0.06,34834.0,327.27,1.0,8.0,2.0,1.0
2020-08-08,SEABRA,55,0,53,108,2,0.06,44091.0,244.95,0.0,14.0,3.0,7.0
2020-08-08,NORDESTINA,33,1,73,107,4,0.06,13130.0,814.93,0.0,20.0,0.0,0.0
2020-08-08,EUCLIDES DA CUNHA,44,0,61,105,4,0.06,60585.0,173.31,0.0,6.0,5.0,3.0
2020-08-08,LENCOIS,9,0,93,102,0,0.05,11409.0,894.03,2.0,1.0,0.0,0.0
2020-08-08,BARROCAS,56,0,22,78,0,0.04,15978.0,488.17,0.0,9.0,0.0,0.0
2020-08-08,SANTANOPOLI S,69,0,9,78,1,0.04,8943.0,872.19,1.0,0.0,0.0,0.0
2020-08-08,IPECAETA,55,0,8,63,2,0.03,14487.0,434.87,0.0,4.0,2.0,1.0
2020-08-08,NOVA FATIMA,15,1,41,57,0,0.03,7812.0,729.65,0.0,7.0,1.0,0.0
2020-08-08,ITAETE,3,0,54,57,1,0.03,16056.0,355.01,15.0,0.0,1.0,1.0
2020-08-08,LAMARAO,35,0,20,55,0,0.03,8307.0,662.09,0.0,3.0,0.0,0.0
2020-08-08,AGUA FRIA,37,0,18,55,0,0.03,16970.0,324.1,0.0,3.0,1.0,0.0
2020-08-08,UTINGA,19,0,35,54,0,0.03,19178.0,281.57,1.0,13.0,2.0,2.0
2020-08-08,PE DE SERRA,6,0,46,52,0,0.03,13578.0,382.97,1.0,0.0,0.0,0.0
2020-08-08,ANGUERA,45,0,3,48,0,0.03,11221.0,427.77,1.0,0.0,0.0,0.0
2020-08-08,TEODORO SAMPAIO,25,0,16,41,0,0.02,7425.0,552.19,0.0,4.0,1.0,0.0
2020-08-08,MUCUGE,9,3,28,40,1,0.02,9062.0,441.4,0.0,16.0,1.0,0.0
2020-08-08,CANDEAL,32,0,8,40,0,0.02,8258.0,484.38,3.0,0.0,0.0,0.0
2020-08-08,ANTONIO CARDOSO,30,0,10,40,0,0.02,11683.0,342.38,2.0,1.0,0.0,0.0
2020-08-08,MUNDO NOVO,13,0,24,37,1,0.02,26776.0,138.18,0.0,7.0,0.0,1.0
2020-08-08,QUIJINGUE,14,0,23,37,0,0.02,27580.0,134.16,0.0,3.0,1.0,0.0
2020-08-08,BIRITINGA,24,0,10,34,0,0.02,15979.0,212.78,0.0,5.0,0.0,0.0
2020-08-08,MARCIONILIO SOUZA,28,0,5,33,0,0.02,10406.0,317.12,1.0,5.0,1.0,0.0
2020-08-08,BONITO,19,0,10,29,0,0.02,16764.0,172.99,0.0,7.0,1.0,1.0
2020-08-08,BOA VISTA DO TUPIM,5,0,19,24,0,0.01,18576.0,129.2,1.0,1.0,0.0,0.0
2020-08-08,ANDARAI,9,1,13,23,2,0.01,13143.0,175.0,0.0,7.0,0.0,0.0
2020-08-08,SAO DOMINGOS,17,0,4,21,0,0.01,9058.0,231.84,0.0,8.0,0.0,0.0
2020-08-08,NOVA REDENCAO,3,0,15,18,1,0.01,9118.0,197.41,0.0,11.0,0.0,0.0
2020-08-08,PALMEIRAS,1,0,15,16,0,0.01,9019.0,177.4,13.0,0.0,0.0,0.0
2020-08-08,PIATA,4,0,11,15,0,0.01,17123.0,87.6,0.0,0.0,0.0,0.0
2020-08-08,BAIXA GRANDE,8,0,4,12,0,0.01,20468.0,58.63,7.0,0.0,1.0,0.0
2020-08-08,LAJEDINHO,0,0,11,11,1,0.01,3783.0,290.77,0.0,2.0,0.0,0.0
2020-08-08,ABAIRA,3,2,5,10,1,0.01,8739.0,114.43,1.0,3.0,0.0,0.0
2020-08-08,IBITIARA,3,0,7,10,0,0.01,16339.0,61.2,11.0,0.0,1.0,0.0
2020-08-08,BONINAL,0,0,7,7,0,0.0,14368.0,48.72,3.0,0.0,1.0,0.0
2020-08-08,ICHU,3,0,2,5,0,0.0,6206.0,80.57,1.0,0.0,1.0,0.0
2020-08-08,WAGNER,0,0,3,3,0,0.0,9345.0,32.1,9.0,0.0,1.0,0.0
2020-08-08,GAVIAO,0,0,1,1,0,0.0,4463.0,22.41,5.0,1.0,0.0,0.0
2020-08-08,IBIQUERA,1,0,0,1,1,0.0,4044.0,24.73,16.0,0.0,0.0,0.0
2020-08-08,TOTAL,12648,47,7646,20341,289,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-08,IRECE,297,1,323,621,7,0.33,72967.0,851.07,0.0,78.0,8.0,11.0
2020-08-08,CAPIM GROSSO,176,0,388,564,0,0.3,30662.0,1839.41,0.0,78.0,4.0,2.0
2020-08-08,JACOBINA,74,0,291,365,3,0.19,80518.0,453.31,0.0,21.0,4.0,2.0
2020-08-08,JOAO DOURADO,14,0,169,183,5,0.1,25188.0,726.54,0.0,13.0,6.0,1.0
