date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-08-10,FEIRA DE SANTANA,7652,3,1503,9158,93,4.76,614872.0,1489.42,0.0,348.0,138.0,0.0
2020-08-10,CONCEICAO DO COITE,705,1,539,1245,2,0.65,66612.0,1869.03,0.0,113.0,6.0,3.0
2020-08-10,ITABERABA,377,27,790,1194,0,0.62,64489.0,1851.48,0.0,88.0,24.0,19.0
2020-08-10,ARACI,354,0,402,756,4,0.39,54379.0,1390.24,0.0,51.0,5.0,1.0
2020-08-10,SERRINHA,321,0,392,713,0,0.37,80861.0,881.76,0.0,26.0,7.0,2.0
2020-08-10,SAO GONCALO DOS CAMPOS,121,0,280,401,0,0.21,37550.0,1067.91,0.0,18.0,5.0,3.0
2020-08-10,CONCEICAO DO JACUIPE,332,0,50,382,0,0.2,33153.0,1152.23,0.0,40.0,1.0,1.0
2020-08-10,SANTO ESTEVAO,294,0,71,365,0,0.19,52850.0,690.63,0.0,89.0,4.0,0.0
2020-08-10,QUEIMADAS,81,1,231,313,0,0.16,25439.0,1230.39,1.0,11.0,2.0,0.0
2020-08-10,RIACHAO DO JACUIPE,105,0,204,309,19,0.16,33436.0,924.15,0.0,6.0,3.0,1.0
2020-08-10,VALENTE,84,0,190,274,0,0.14,28473.0,962.32,0.0,16.0,4.0,0.0
2020-08-10,TANQUINHO,26,1,232,259,0,0.13,7918.0,3271.03,1.0,14.0,2.0,1.0
2020-08-10,SANTALUZ,63,0,188,251,9,0.13,37348.0,672.06,0.0,25.0,6.0,5.0
2020-08-10,SANTA BARBARA,203,0,40,243,2,0.13,20791.0,1168.77,1.0,5.0,2.0,0.0
2020-08-10,TUCANO,106,2,133,241,0,0.13,50687.0,475.47,0.0,38.0,1.0,0.0
2020-08-10,IPIRA,214,0,26,240,4,0.12,59595.0,402.72,0.0,21.0,3.0,1.0
2020-08-10,IRARA,69,0,164,233,1,0.12,29034.0,802.51,0.0,105.0,2.0,0.0
2020-08-10,AMELIA RODRIGUES,173,0,52,225,6,0.12,25102.0,896.34,1.0,8.0,2.0,2.0
2020-08-10,TEOFILANDIA,63,0,146,209,0,0.11,22518.0,928.15,2.0,12.0,1.0,0.0
2020-08-10,MACAJUBA,21,0,186,207,0,0.11,11348.0,1824.11,1.0,17.0,0.0,0.0
2020-08-10,RETIROLANDIA,132,0,74,206,0,0.11,14396.0,1430.95,0.0,36.0,0.0,0.0
