date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-08-02,FEIRA DE SANTANA,6817,3,1349,8169,92,4.84,614872.0,1328.57,0.0,573.0,95.0,91.0
2020-08-02,CONCEICAO DO COITE,563,1,460,1024,0,0.61,66612.0,1537.26,0.0,98.0,5.0,3.0
2020-08-02,ITABERABA,258,27,641,926,2,0.55,64489.0,1435.9,0.0,134.0,19.0,13.0
2020-08-02,ARACI,291,0,388,679,0,0.4,54379.0,1248.64,0.0,57.0,5.0,1.0
2020-08-02,SERRINHA,279,0,368,647,0,0.38,80861.0,800.14,0.0,21.0,7.0,2.0
2020-08-02,SAO GONCALO DOS CAMPOS,101,0,278,379,1,0.22,37550.0,1009.32,0.0,30.0,4.0,3.0
2020-08-02,CONCEICAO DO JACUIPE,280,0,48,328,1,0.19,33153.0,989.35,0.0,33.0,1.0,1.0
2020-08-02,QUEIMADAS,78,0,212,290,0,0.17,25439.0,1139.98,0.0,12.0,2.0,0.0
2020-08-02,RIACHAO DO JACUIPE,83,0,181,264,5,0.16,33436.0,789.57,0.0,9.0,3.0,1.0
2020-08-02,SANTO ESTEVAO,192,0,60,252,0,0.15,52850.0,476.82,0.0,36.0,3.0,0.0
2020-08-02,VALENTE,64,0,185,249,0,0.15,28473.0,874.51,0.0,12.0,4.0,0.0
2020-08-02,SANTA BARBARA,198,0,38,236,0,0.14,20791.0,1135.11,0.0,4.0,2.0,0.0
2020-08-02,TANQUINHO,20,1,204,225,6,0.13,7918.0,2841.63,0.0,41.0,2.0,1.0
2020-08-02,AMELIA RODRIGUES,163,0,52,215,5,0.13,25102.0,856.51,0.0,20.0,2.0,2.0
2020-08-02,IPIRA,178,0,25,203,3,0.12,59595.0,340.63,0.0,14.0,3.0,1.0
2020-08-02,SANTALUZ,53,0,144,197,19,0.12,37348.0,527.47,0.0,8.0,4.0,3.0
2020-08-02,TEOFILANDIA,55,0,139,194,0,0.11,22518.0,861.53,1.0,6.0,1.0,0.0
2020-08-02,RUY BARBOSA,26,0,158,184,0,0.11,30814.0,597.13,0.0,17.0,2.0,1.0
2020-08-02,IRAQUARA,15,0,167,182,0,0.11,25216.0,721.76,0.0,9.0,0.0,0.0
2020-08-02,RETIROLANDIA,99,0,66,165,1,0.1,14396.0,1146.15,0.0,21.0,0.0,0.0
2020-08-02,SERRA PRETA,67,0,96,163,1,0.1,14878.0,1095.58,0.0,10.0,5.0,3.0
2020-08-02,RAFAEL JAMBEIRO,111,1,45,157,0,0.09,22621.0,694.05,0.0,7.0,1.0,0.0
2020-08-02,TUCANO,66,2,88,156,16,0.09,50687.0,307.77,0.0,37.0,1.0,0.0
2020-08-02,CORACAO DE MARIA,66,2,87,155,1,0.09,22605.0,685.69,0.0,12.0,1.0,0.0
2020-08-02,MONTE SANTO,45,0,106,151,1,0.09,49418.0,305.56,0.0,15.0,5.0,1.0
2020-08-02,SOUTO SOARES,8,0,124,132,0,0.08,16979.0,777.43,0.0,11.0,1.0,0.0
2020-08-02,IACU,67,0,58,125,2,0.07,24305.0,514.3,0.0,22.0,6.0,6.0
2020-08-02,TERRA NOVA,77,1,45,123,0,0.07,13033.0,943.76,1.0,8.0,1.0,0.0
2020-08-02,PINTADAS,59,0,51,110,0,0.07,10437.0,1053.94,0.0,5.0,1.0,0.0
