date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-07-08,FEIRA DE SANTANA,3995,4,534,4533,187,4.84,614872.0,737.23,0.0,1344.0,60.0,55.0
2020-07-08,ITABERABA,90,11,242,343,20,0.37,64489.0,531.87,0.0,112.0,11.0,6.0
2020-07-08,ARACI,95,0,241,336,0,0.36,54379.0,617.89,0.0,140.0,3.0,1.0
2020-07-08,CONCEICAO DO COITE,173,1,122,296,8,0.32,66612.0,444.36,0.0,128.0,0.0,0.0
2020-07-08,SERRINHA,160,3,128,291,2,0.31,80861.0,359.88,0.0,73.0,5.0,2.0
2020-07-08,VALENTE,84,0,147,231,2,0.25,28473.0,811.29,0.0,74.0,3.0,0.0
2020-07-08,SAO GONCALO DOS CAMPOS,57,0,144,201,7,0.21,37550.0,535.29,0.0,96.0,3.0,3.0
2020-07-08,CONCEICAO DO JACUIPE,153,0,40,193,0,0.21,33153.0,582.15,0.0,58.0,0.0,0.0
2020-07-08,SANTA BARBARA,164,0,18,182,3,0.19,20791.0,875.38,0.0,42.0,0.0,0.0
2020-07-08,TEOFILANDIA,37,0,118,155,0,0.17,22518.0,688.34,0.0,5.0,0.0,0.0
2020-07-08,RIACHAO DO JACUIPE,32,0,93,125,1,0.13,33436.0,373.85,0.0,31.0,2.0,1.0
2020-07-08,AMELIA RODRIGUES,83,0,30,113,8,0.12,25102.0,450.16,0.0,40.0,0.0,0.0
2020-07-08,RUY BARBOSA,19,0,92,111,3,0.12,30814.0,360.23,0.0,45.0,1.0,1.0
2020-07-08,MONTE SANTO,37,0,61,98,0,0.1,49418.0,198.31,0.0,34.0,2.0,1.0
2020-07-08,SANTALUZ,25,0,71,96,2,0.1,37348.0,257.04,0.0,45.0,2.0,2.0
2020-07-08,IPIRA,77,0,10,87,1,0.09,59595.0,145.99,0.0,21.0,2.0,1.0
2020-07-08,PINTADAS,44,0,42,86,0,0.09,10437.0,823.99,0.0,22.0,0.0,0.0
2020-07-08,QUEIMADAS,57,0,28,85,25,0.09,25439.0,334.13,0.0,47.0,1.0,0.0
2020-07-08,IRAQUARA,7,0,76,83,0,0.09,25216.0,329.16,0.0,77.0,0.0,0.0
2020-07-08,SOUTO SOARES,5,0,73,78,3,0.08,16979.0,459.39,0.0,73.0,0.0,0.0
2020-07-08,TERRA NOVA,60,1,15,76,9,0.08,13033.0,583.14,0.0,29.0,1.0,0.0
2020-07-08,RAFAEL JAMBEIRO,58,0,16,74,3,0.08,22621.0,327.13,0.0,23.0,0.0,0.0
