date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-07-19,FEIRA DE SANTANA,5022,1,811,5834,178,4.83,614872.0,948.82,0.0,556.0,74.0,66.0
2020-07-19,ITABERABA,120,16,393,529,2,0.44,64489.0,820.29,0.0,70.0,15.0,9.0
2020-07-19,CONCEICAO DO COITE,300,1,216,517,0,0.43,66612.0,776.14,0.0,76.0,0.0,0.0
2020-07-19,ARACI,189,0,318,507,0,0.42,54379.0,932.35,0.0,106.0,4.0,1.0
2020-07-19,SERRINHA,215,0,179,394,0,0.33,80861.0,487.26,0.0,31.0,6.0,2.0
2020-07-19,SAO GONCALO DOS CAMPOS,70,0,201,271,5,0.22,37550.0,721.7,0.0,46.0,3.0,3.0
2020-07-19,CONCEICAO DO JACUIPE,205,0,46,251,1,0.21,33153.0,757.1,0.0,35.0,1.0,1.0
2020-07-19,VALENTE,51,0,161,212,0,0.18,28473.0,744.57,9.0,3.0,3.0,0.0
2020-07-19,SANTA BARBARA,176,0,27,203,5,0.17,20791.0,976.38,0.0,9.0,2.0,0.0
2020-07-19,QUEIMADAS,69,0,122,191,0,0.16,25439.0,750.82,0.0,36.0,2.0,0.0
2020-07-19,RIACHAO DO JACUIPE,50,0,135,185,6,0.15,33436.0,553.3,0.0,17.0,3.0,1.0
2020-07-19,TEOFILANDIA,45,0,128,173,1,0.14,22518.0,768.27,0.0,11.0,0.0,0.0
2020-07-19,AMELIA RODRIGUES,117,0,46,163,9,0.13,25102.0,649.35,0.0,26.0,1.0,1.0
2020-07-19,SANTALUZ,34,0,123,157,0,0.13,37348.0,420.37,0.0,36.0,3.0,3.0
2020-07-19,SANTO ESTEVAO,109,0,39,148,11,0.12,52850.0,280.04,0.0,59.0,2.0,0.0
2020-07-19,RUY BARBOSA,23,0,117,140,0,0.12,30814.0,454.34,0.0,30.0,2.0,1.0
2020-07-19,IPIRA,118,0,13,131,10,0.11,59595.0,219.82,0.0,37.0,3.0,1.0
2020-07-19,IRAQUARA,8,0,119,127,4,0.11,25216.0,503.65,2.0,10.0,0.0,0.0
2020-07-19,MONTE SANTO,40,0,83,123,0,0.1,49418.0,248.9,0.0,20.0,5.0,1.0
2020-07-19,RAFAEL JAMBEIRO,87,0,30,117,0,0.1,22621.0,517.22,0.0,33.0,0.0,0.0
2020-07-19,RETIROLANDIA,63,0,47,110,0,0.09,14396.0,764.1,0.0,24.0,0.0,0.0
2020-07-19,SERRA PRETA,36,0,71,107,0,0.09,14878.0,719.18,0.0,43.0,2.0,1.0
2020-07-19,TERRA NOVA,70,1,30,101,0,0.08,13033.0,774.96,0.0,21.0,1.0,0.0
2020-07-19,CORACAO DE MARIA,46,2,53,101,0,0.08,22605.0,446.8,0.0,21.0,1.0,0.0
