date,id,municipio,total_obitos_munres
2020-07-17,87,ITABUNA,81
2020-07-17,88,ITACARE,5
2020-07-17,89,ITAGIBA,3
2020-07-17,90,ITAJUIPE,8
2020-07-17,91,ITAMARAJU,18
2020-07-17,92,ITANAGRA,2
2020-07-17,93,ITANHEM,3
2020-07-17,94,ITAPARICA,5
2020-07-17,95,ITAPE,2
2020-07-17,96,ITAPEBI,1
2020-07-17,97,ITAPETINGA,14
2020-07-17,98,ITAPICURU,1
2020-07-17,99,ITAPITANGA,1
2020-07-17,100,ITARANTIM,1
2020-07-17,101,ITATIM*,3
2020-07-17,102,ITIUBA*,1
2020-07-17,103,ITORORO,1
2020-07-17,104,ITUACU,1
2020-07-17,105,ITUBERA,7
2020-07-17,106,JACOBINA,3
2020-07-17,107,JAGUAQUARA,3
2020-07-17,108,JAGUARARI,1
2020-07-17,109,JAGUARIPE,2
2020-07-17,110,JANDAIRA,1
2020-07-17,111,JEQUIE,50
2020-07-17,112,JITAUNA,2
2020-07-17,113,JOAO DOURADO,3
2020-07-17,114,JUAZEIRO,41
2020-07-17,115,LAFAIETE COUTINHO,1
2020-07-17,116,LAJE,1
2020-07-17,117,LAURO DE FREITAS,58
2020-07-17,118,LUIS EDUARDO MAGALHAES,4
2020-07-17,119,MACARANI,1
2020-07-17,120,MADRE DE DEUS,3
2020-07-17,121,MALHADA,1
2020-07-17,122,MANOEL VITORINO,4
2020-07-17,123,MANSIDAO,1
2020-07-17,124,MARACAS,3
2020-07-17,125,MARAGOGIPE,4
2020-07-17,126,MARAU,2
2020-07-17,127,MARCIONILIO SOUZA,1
2020-07-17,128,MASCOTE,1
2020-07-17,129,MATA DE SAO JOAO,2
2020-07-17,130,MEDEIROS NETO,2
2020-07-17,131,MIGUEL CALMON,1
2020-07-17,132,MILAGRES,1
2020-07-17,133,MIRANTE,1
2020-07-17,134,MONTE SANTO,4
2020-07-17,135,MORPARA,2
2020-07-17,136,MUCUGE,1
2020-07-17,137,MUCURI,6
2020-07-17,138,MULUNGU DO MORRO,1
2020-07-17,139,MUNDO NOVO*,1
2020-07-17,140,MURITIBA,1
2020-07-17,141,NAZARE,4
2020-07-17,142,NILO PECANHA,1
2020-07-17,143,NOVA FATIMA,1
2020-07-17,144,NOVA IBIA,5
2020-07-17,145,NOVA VICOSA,5
2020-07-17,146,PARAMIRIM,1
2020-07-17,147,PARIPIRANGA,1
2020-07-17,148,PAU BRASIL,4
2020-07-17,149,PAULO AFONSO,9
2020-07-17,150,PINDOBACU,2
2020-07-17,151,PIRAI DO NORTE,1
2020-07-17,152,POCOES,2
2020-07-17,153,POJUCA,4
2020-07-17,154,PONTO NOVO,1
2020-07-17,155,PORTO SEGURO,8
2020-07-17,156,PRADO,3
2020-07-17,157,PRESIDENTE JANIO QUADROS,1
2020-07-17,158,PRESIDENTE TANCREDO NEVES,5
2020-07-17,159,QUEIMADAS,2
2020-07-17,160,QUIJINGUE,1
2020-07-17,161,REMANSO,1
2020-07-17,162,RIACHAO DO JACUIPE,3
2020-07-17,163,RIBEIRA DO POMBAL,2
2020-07-17,164,RIO DO PIRES,2
2020-07-17,165,RUY BARBOSA,2
2020-07-17,166,SALINAS DA MARGARIDA,1
2020-07-17,167,SALVADOR*,1521
2020-07-17,168,SANTA BARBARA,2
2020-07-17,169,SANTA CRUZ CABRALIA,2
2020-07-17,170,SANTA CRUZ DA VITORIA,1
2020-07-17,171,SANTA INES,1
2020-07-17,172,SANTA RITA DE CASSIA,1
2020-07-17,173,SANTA TERESINHA,1
2020-07-17,174,SANTALUZ,3
2020-07-17,175,SANTO AMARO,6
2020-07-17,176,SANTO ANTONIO DE JESUS,16
2020-07-17,177,SANTO ESTEVAO,1
2020-07-17,178,SAO FELIX,1
2020-07-17,179,SAO FRANCISCO DO CONDE,8
2020-07-17,180,SAO GONCALO DOS CAMPOS,3
2020-07-17,181,SAO JOSE DA VITORIA,1
2020-07-17,182,SAO JOSE DO JACUIPE,1
2020-07-17,183,SAO SEBASTIAO DO PASSE,7
2020-07-17,184,SAUBARA,3
2020-07-17,185,SEABRA,2
2020-07-17,186,SENHOR DO BONFIM,1
2020-07-17,187,SENTO SE,2
2020-07-17,188,SERRA PRETA,2
2020-07-17,189,SERRINHA,6
2020-07-17,190,SIMOES FILHO,40
2020-07-17,191,SOBRADINHO,11
2020-07-17,192,TANQUINHO,2
2020-07-17,193,TAPEROA,1
2020-07-17,194,TEIXEIRA DE FREITAS,35
2020-07-17,195,TEODORO SAMPAIO,1
2020-07-17,196,TERRA NOVA,1
2020-07-17,197,TUCANO,1
2020-07-17,198,UAUA,1
2020-07-17,199,UBAIRA,1
2020-07-17,200,UBAITABA,5
2020-07-17,201,UBATA,2
2020-07-17,202,UNA,1
2020-07-17,203,URANDI,2
2020-07-17,204,URUCUCA *,15
2020-07-17,205,UTINGA,1
2020-07-17,206,VALENCA,29
2020-07-17,207,VALENTE,3
2020-07-17,208,VARZEA DA ROCA,1
2020-07-17,209,VARZEDO,2
2020-07-17,210,VERA CRUZ,7
2020-07-17,211,VEREDA,2
2020-07-17,212,VITORIA DA CONQUISTA,23
2020-07-17,213,WENCESLAU GUIMARAES,3
2020-07-17,214,XIQUE-XIQUE,1
2020-07-17,215,CEARA/FORTALEZA,1
2020-07-17,216,MINAS GERAIS/JORDANIA,1
2020-07-17,217,PERNAMBUCO/AFRANIO,1
2020-07-17,218,PERNAMBUCO/CABO DE SANTO AGOSTINHO,1
2020-07-17,219,PERNAMBUCO/LAGOA GRANDE,1
2020-07-17,220,PERNAMBUCO/PETROLINA,2
2020-07-17,221,RIO DE JANEIRO/RIO DE JANEIRO,1
2020-07-17,222,RIO GRANDE DO SUL/CAXIAS DO SUL,1
2020-07-17,223,SAO PAULO/SAO PAULO,1
2020-07-17,224,TOCANTINS/NOVA ROSALANDIA*,1
2020-07-17,1,ALAGOINHAS,19
