date,id,municipio,total_obitos_munres
2020-06-24,2,AGUA FRIA,1
2020-06-24,3,AIQUARA,1
2020-06-24,4,ALAGOINHAS,4
2020-06-24,5,ALMADINA,1
2020-06-24,6,AMARGOSA,1
2020-06-24,7,ANAGE,1
2020-06-24,8,APORA,1
2020-06-24,9,ARACI,1
2020-06-24,10,ARATUIPE,1
2020-06-24,11,BARREIRAS,4
2020-06-24,12,BELMONTE,1
2020-06-24,13,BRUMADO,2
2020-06-24,14,BUERAREMA,5
2020-06-24,15,CACULE*,1
2020-06-24,16,CAIRU,1
2020-06-24,17,CALDEIRAO GRANDE,1
2020-06-24,18,CAMACAN,4
2020-06-24,19,CAMACARI*,15
2020-06-24,20,CAMAMU*,1
2020-06-24,21,CAMPO ALEGRE DE LOURDES,1
2020-06-24,22,CANAVIEIRAS,2
2020-06-24,23,CANDEIAS*,14
2020-06-24,24,CANDIDO SALES,2
2020-06-24,25,CANSANCAO,2
2020-06-24,26,CAPIM GROSSO,3
2020-06-24,27,CASA NOVA,3
2020-06-24,28,CASTRO ALVES,1
2020-06-24,29,CATU,1
2020-06-24,30,CICERO DANTAS,1
2020-06-24,31,COARACI,3
2020-06-24,32,CONCEICAO DA FEIRA,1
2020-06-24,33,CONDE,2
2020-06-24,34,CRUZ DAS ALMAS,1
2020-06-24,35,DARIO MEIRA,1
2020-06-24,36,DIAS DAVILA,7
2020-06-24,37,EUCLIDES DA CUNHA,1
2020-06-24,38,EUNAPOLIS,6
2020-06-24,39,FEIRA DE SANTANA,38
2020-06-24,40,FILADELFIA,1
2020-06-24,41,GANDU,7
2020-06-24,42,GONGOGI,2
2020-06-24,43,GOVERNADOR MANGABEIRA,1
2020-06-24,44,IACU,4
2020-06-24,45,IBICARAI,1
2020-06-24,46,IBIRAPITANGA,1
2020-06-24,47,IBIRAPUA,1
2020-06-24,48,IBIRATAIA,2
2020-06-24,49,IBITIARA,1
2020-06-24,50,IGRAPIUNA,1
2020-06-24,51,IGUAI,1
2020-06-24,52,ILHEUS,41
2020-06-24,53,IPIAU *,9
2020-06-24,54,IPIRA,2
2020-06-24,55,IRECE,1
