1,SALVADOR,9609
2,FEIRA DE SANTANA,862
3,ITABUNA,787
4,TEIXEIRA DE FREITAS,651
5,CAMACARI,490
6,LAURO DE FREITAS,443
7,ILHEUS,388
8,GANDU,336
9,EUNAPOLIS,305
10,SIMOES FILHO,299
11,VALENCA,280
12,JUAZEIRO,277
13,JEQUIE,277
14,VITORIA DA CONQUISTA,250
15,IPIAU,218
16,SANTO ANTONIO DE JESUS,199
17,CANDEIAS,194
18,ALAGOINHAS,171
19,ITAMARAJU,161
20,PORTO SEGURO,147
21,ITABERABA,139
22,CONCEICAO DO JACUIPE,138
23,BARREIRAS,135
24,CAMACAN,133
25,CATU,129
26,IGUAI,122
27,ARACI,113
28,TEOFILANDIA,98
29,SAO FRANCISCO DO CONDE,98
30,POJUCA,97
31,SERRINHA,95
32,POCOES,95
33,LUIS EDUARDO MAGALHAES,92
34,URUCUCA,91
35,PAULO AFONSO,87
36,BRUMADO,81
37,SOBRADINHO,74
38,CONCEICAO DO COITE,71
39,ITAJUIPE,70
40,SANTO AMARO,65
41,MUCURI,62
42,SANTA BARBARA,61
43,DIAS DAVILA,60
44,IBICARAI,59
45,MADRE DE DEUS,56
46,CAMPO FORMOSO,56
47,NOVA VICOSA,54
48,MATA DE SAO JOAO,53
49,ITACARE,53
50,MEDEIROS NETO,51
51,SENHOR DO BONFIM,50
52,RUY BARBOSA,50
53,SAO SEBASTIAO DO PASSE,47
54,PRADO,47
55,CONCEICAO DA FEIRA,47
56,VERA CRUZ,46
57,SANTA CRUZ CABRALIA,46
58,VALENTE,45
59,BELMONTE,45
60,AURELINO LEAL,45
61,MURITIBA,44
62,CRUZ DAS ALMAS,44
63,RIBEIRA DO POMBAL,43
64,JOAO DOURADO,43
65,TEOLANDIA,41
66,IRECE,41
67,CANDIDO SALES,40
68,PRESIDENTE TANCREDO NEVES,39
69,IPIRA,39
70,IBIRAPITANGA,39
71,ENTRE RIOS,38
72,JACOBINA,37
73,ENCRUZILHADA,37
74,UBATA,36
75,SAO JOSE DA VITORIA,36
76,MARAGOGIPE,36
77,ITAPEBI,36
78,AMELIA RODRIGUES,35
79,RIACHAO DAS NEVES,34
80,CAATIBA,34
81,CASA NOVA,33
82,WENCESLAU GUIMARAES,32
83,UBAITABA,32
84,MAIRI,31
85,ITAPETINGA,31
86,FLORESTA AZUL,30
87,CACHOEIRA,30
88,TERRA NOVA,29
89,JAGUARARI,29
90,CAPIM GROSSO,29
91,ITAPARICA,28
92,GUARATINGA,28
93,SAO GONCALO DOS CAMPOS,27
94,PINTADAS,27
95,ITABELA,27
96,RAFAEL JAMBEIRO,26
97,PIRAI DO NORTE,26
98,ITAPICURU,26
99,IBIRAPUA,25
100,APORA,25
101,UMBURANAS,24
102,SANTALUZ,24
103,NOVA SOURE,24
104,MONTE SANTO,24
105,MANSIDAO,24
106,CONDE,24
107,BOM JESUS DA LAPA,24
108,ALCOBACA,24
109,ITAGIBA,22
110,IBIRATAIA,22
111,URANDI,21
112,GUANAMBI,21
113,FILADELFIA,21
114,CASTRO ALVES,21
115,QUEIMADAS,20
116,ITANHEM,20
117,CAMAMU,20
118,AGUA FRIA,18
119,MILAGRES,18
120,MARAU,18
121,MARACAS,18
122,JAGUAQUARA,18
123,IGRAPIUNA,18
124,IBICUI,18
125,CONCEICAO DO ALMEIDA,18
126,CARAVELAS,18
127,SENTO SE,17
128,SAPEACU,17
129,OLIVEIRA DOS BREJINHOS,17
130,CURACA,17
131,BARRA,17
132,SAO DESIDERIO,16
133,SANTO ESTEVAO,16
134,QUIJINGUE,16
135,PLANALTO,16
136,PALMAS DE MONTE ALTO,16
137,CORACAO DE MARIA,16
138,CALDEIRAO GRANDE,16
139,VEREDA,15
140,RIO REAL,15
141,PIRIPA,15
142,PARIPIRANGA,15
143,LAPAO,15
144,ITARANTIM,15
145,IBOTIRAMA,15
146,BUERAREMA,15
147,POTIRAGUA,14
148,NOVA IBIA,14
149,NAZARE,14
150,JITAUNA,14
151,CAIRU,14
152,RIACHO DE SANTANA,13
153,ITORORO,13
154,ITATIM,13
155,IACU,13
156,TAPEROA,12
157,MUQUEM DE SAO FRANCISCO,12
158,JANDAIRA,12
159,APUAREMA,12
160,SAO FELIX,11
161,RIACHAO DO JACUIPE,11
162,ITAPE,11
163,ESPLANADA,11
164,COARACI,11
165,CANSANCAO,11
166,CANDEAL,11
167,SAO DOMINGOS,10
168,SERRA PRETA,10
169,LAJE,10
170,JAGUARIPE,10
171,GLORIA,10
172,CRISTOPOLIS,10
173,CANARANA,10
174,BURITIRAMA,10
175,BREJOES,10
176,BARROCAS,10
177,TUCANO,9
178,TANQUINHO,9
179,SAO FELIPE,9
180,SANTANOPOLIS,9
181,SALINAS DA MARGARIDA,9
182,RETIROLANDIA,9
183,PRESIDENTE DUTRA,9
184,IRARA,9
185,GENTIO DO OURO,9
186,CONDEUBA,9
187,CAETITE,9
188,CABACEIRAS DO PARAGUACU,9
189,AMARGOSA,9
190,SITIO DO QUINTO,8
191,SAUBARA,8
192,PINDAI,8
193,MACAJUBA,8
194,LAMARAO,8
195,GOVERNADOR MANGABEIRA,8
196,EUCLIDES DA CUNHA,8
197,ADUSTINA,8
198,ACAJUTIBA,8
199,UAUA,7
200,SERROLANDIA,7
201,SANTA BRIGIDA,7
202,PAU BRASIL,7
203,NOVA CANAA,7
204,MORRO DO CHAPEU,7
205,LIVRAMENTO DE NOSSA SENHORA,7
206,ITUBERA,7
207,ITAETE,7
208,BARRA DO CHOCA,7
209,TEODORO SAMPAIO,6
210,PILAO ARCADO,6
211,OLINDINA,6
212,MORTUGABA,6
213,LICINIO DE ALMEIDA,6
214,ITAPITANGA,6
215,CANDIBA,6
216,ANTONIO GONCALVES,6
217,TABOCAS DO BREJO VELHO,5
218,SANTA TERESINHA,5
219,SANTA RITA DE CASSIA,5
220,SANTA LUZIA,5
221,PONTO NOVO,5
222,PINDOBACU,5
223,PIATA,5
224,NORDESTINA,5
225,NILO PECANHA,5
226,MUNIZ FERREIRA,5
227,IBIPITANGA,5
228,CAMPO ALEGRE DE LOURDES,5
229,BARRO PRETO,5
230,ARACATU,5
231,SAO GABRIEL,4
232,NOVO TRIUNFO,4
233,MULUNGU DO MORRO,4
234,MACARANI,4
235,JEREMOABO,4
236,ITAMBE,4
237,GONGOGI,4
238,DARIO MEIRA,4
239,BANZAE,4
240,ANTONIO CARDOSO,4
241,AMERICA DOURADA,4
242,UNA,3
243,SATIRO DIAS,3
244,SANTA INES,3
245,SANTA CRUZ DA VITORIA,3
246,RIBEIRA DO AMPARO,3
247,OURICANGAS,3
248,MUTUIPE,3
249,MIRANGABA,3
250,MAIQUINIQUE,3
251,MACAUBAS,3
252,LAFAIETE COUTINHO,3
253,DOM MACEDO COSTA,3
254,CORRENTINA,3
255,CORONEL JOAO SA,3
256,CAEM,3
257,BONINAL,3
258,ARAMARI,3
259,ANGUERA,3
260,ANDORINHA,3
261,ANDARAI,3
262,ANAGE,3
263,ALMADINA,3
264,VARZEDO,2
265,SEABRA,2
266,RODELAS,2
267,QUIXABEIRA,2
268,PE DE SERRA,2
269,PARATINGA,2
270,NOVA REDENCAO,2
271,MIRANTE,2
272,MASCOTE,2
273,JUSSARI,2
274,ITAGI,2
275,IPECAETA,2
276,INHAMBUPE,2
277,IBITIARA,2
278,IBIPEBA,2
279,GUAJERU,2
280,FORMOSA DO RIO PRETO,2
281,CRISOPOLIS,2
282,CRAVOLANDIA,2
283,CARDEAL DA SILVA,2
284,BOQUIRA,2
285,BARRA DA ESTIVA,2
286,ABAIRA,2
287,VARZEA NOVA,1
288,VARZEA DA ROCA,1
289,UTINGA,1
290,UBAIRA,1
291,TREMEDAL,1
292,SAO MIGUEL DAS MATAS,1
293,SAO JOSE DO JACUIPE,1
294,SOUTO SOARES,1
295,SERRA DO RAMALHO,1
296,RIBEIRAO DO LARGO,1
297,PIRITIBA,1
298,PEDRAO,1
299,PEDRO ALEXANDRE,1
300,NOVA FATIMA,1
301,MORPARA,1
302,MALHADA DE PEDRAS,1
303,LAJEDAO,1
304,JACARACI,1
305,ITIRUCU,1
306,ITAQUARA,1
307,ITANAGRA,1
308,ITAJU DO COLONIA,1
309,IRAQUARA,1
310,IRAMAIA,1
311,FIRMINO ALVES,1
312,DOM BASILIO,1
313,CORDEIROS,1
314,COCOS,1
315,CIPO,1
316,CHORROCHO,1
317,CATOLANDIA,1
318,CARINHANHA,1
319,CAPELA DO ALTO ALEGRE,1
320,CANUDOS,1
321,CANAVIEIRAS,1
322,BOM JESUS DA SERRA,1
323,BOA VISTA DO TUPIM,1
324,BOA NOVA,1
325,BIRITINGA,1
326,BARRA DO MENDES,1
327,ARACAS,1
328,ANTAS,1
329,ABARE,1
1,ADUSTINA,1
2,AGUA FRIA,1
3,AIQUARA,1
4,ALAGOINHAS,4
5,ALMADINA,1
6,AMARGOSA,1
7,ANAGE,1
8,APORA,1
9,ARACI,1
10,ARATUIPE,1
11,BARREIRAS,4
12,BELMONTE,1
13,BRUMADO,2
14,BUERAREMA,5
15,CACULE*,1
16,CAIRU,1
