date,id,municipio,total_obitos_munocor
2020-06-24,2,AMARGOSA,1
2020-06-24,3,ANAGE,1
2020-06-24,4,ARACAJU,1
2020-06-24,5,ARACI,1
2020-06-24,6,ARARIPINA,2
2020-06-24,7,BARREIRAS,5
2020-06-24,8,BRUMADO,1
2020-06-24,9,CALDEIRAO GRANDE,1
2020-06-24,10,CAMACAN,3
2020-06-24,11,CAMACARI,12
2020-06-24,12,CANAVIEIRAS,1
2020-06-24,13,CANDEIAS,6
2020-06-24,14,CANSANCAO,1
2020-06-24,15,CAPIM GROSSO,2
2020-06-24,16,CASTRO ALVES,1
2020-06-24,17,CONCEICAO DA FEIRA,1
2020-06-24,18,CONDE,1
2020-06-24,19,EUNAPOLIS,5
2020-06-24,20,FEIRA DE SANTANA,35
2020-06-24,21,FILADELFIA,1
2020-06-24,22,FLORIANO,1
2020-06-24,23,GANDU,5
2020-06-24,24,GUAMARE*,1
2020-06-24,25,IACU,4
2020-06-24,26,IBIRATAIA,2
2020-06-24,27,IGRAPIUNA,1
2020-06-24,28,ILHEUS*,66
2020-06-24,29,IPIAU *,3
2020-06-24,30,IPIRA,1
2020-06-24,31,ITABELA,1
2020-06-24,32,ITABERABA,2
2020-06-24,33,ITABUNA,67
2020-06-24,34,ITACARE,1
2020-06-24,35,ITAJUIPE,1
2020-06-24,36,ITAMARAJU,4
2020-06-24,37,ITAPETINGA,2
2020-06-24,38,ITUBERA,1
2020-06-24,39,JEQUIE*,29
2020-06-24,40,JOAO DOURADO,1
2020-06-24,41,JUAZEIRO,16
2020-06-24,42,LAURO DE FREITAS*,21
2020-06-24,43,MANOEL VITORINO,1
2020-06-24,44,MEDEIROS NETO,1
2020-06-24,45,MILAGRES,1
2020-06-24,46,MUCURI,1
2020-06-24,47,MULUNGU DO MORRO,1
2020-06-24,48,NAZARE,1
2020-06-24,49,NOVA VICOSA,2
2020-06-24,50,PAULO AFONSO,1
2020-06-24,51,PETROLINA,3
2020-06-24,52,PILAO ARCADO*,1
2020-06-24,53,POCOES,1
2020-06-24,54,POJUCA,1
2020-06-24,55,PORTO SEGURO,2
2020-06-24,56,REMANSO,4
2020-06-24,57,RIACHAO DO JACUIPE,1
2020-06-24,58,RIBEIRA DO POMBAL,1
2020-06-24,59,RUY BARBOSA,1
2020-06-24,60,SALVADOR*,1110
2020-06-24,61,SANTA MARIA DA VITORIA,1
2020-06-24,62,SANTA TERESINHA,1
2020-06-24,63,SANTALUZ,1
2020-06-24,64,SANTO ANTONIO DE JESUS,3
2020-06-24,65,SAO FELIX,1
2020-06-24,66,SAO GONCALO DOS CAMPOS,1
2020-06-24,67,SAO SEBASTIAO DO PASSE,1
2020-06-24,68,SEABRA,1
2020-06-24,69,SENHOR DO BONFIM,1
2020-06-24,70,SERRINHA,2
2020-06-24,71,SIMOES FILHO,10
2020-06-24,72,SOBRADINHO,3
2020-06-24,73,TEIXEIRA DE FREITAS,9
2020-06-24,74,URUCUCA,2
2020-06-24,75,UTINGA,1
2020-06-24,76,VALENCA,10
2020-06-24,77,VALENCA,1
2020-06-24,78,VARZEA DA ROCA,1
2020-06-24,79,VERA CRUZ,1
2020-06-24,80,VITORIA DA CONQUISTA,39
2020-06-24,1,SALVADOR,25749
