date,id,municipio,total_obitos_munres
2020-07-06,2,ADUSTINA,1
2020-07-06,3,AGUA FRIA,1
2020-07-06,4,AIQUARA,1
2020-07-06,5,ALAGOINHAS,14
2020-07-06,6,ALCOBACA,1
2020-07-06,7,ALMADINA,1
2020-07-06,8,AMARGOSA,1
2020-07-06,9,ANAGE,1
2020-07-06,10,ANDORINHA,1
2020-07-06,11,APORA,2
2020-07-06,12,ARACI,3
2020-07-06,13,ARATUIPE,1
2020-07-06,14,AURELINO LEAL,1
2020-07-06,15,BARRA DO CHOCA,1
2020-07-06,16,BARREIRAS,5
2020-07-06,17,BARRO PRETO,1
2020-07-06,18,BELMONTE,1
2020-07-06,19,BRUMADO,3
2020-07-06,20,BUERAREMA,9
2020-07-06,21,CABACEIRAS DO PARAGUACU,1
2020-07-06,22,CACHOEIRA,1
2020-07-06,23,CACULE*,1
2020-07-06,24,CAIRU,1
2020-07-06,25,CALDEIRAO GRANDE,1
2020-07-06,26,CAMACAN,8
2020-07-06,27,CAMACARI*,31
2020-07-06,28,CAMAMU*,2
2020-07-06,29,CAMPO ALEGRE DE LOURDES,1
2020-07-06,30,CANAVIEIRAS,3
2020-07-06,31,CANDEIAS*,21
2020-07-06,32,CANDIDO SALES,3
2020-07-06,33,CANSANCAO,2
2020-07-06,34,CANUDOS,1
2020-07-06,35,CAPIM GROSSO,4
2020-07-06,36,CARDEAL DA SILVA,1
2020-07-06,37,CASA NOVA,3
2020-07-06,38,CASTRO ALVES,1
2020-07-06,39,CATU,3
2020-07-06,40,CICERO DANTAS,1
2020-07-06,41,COARACI,3
2020-07-06,42,CONCEICAO DA FEIRA,1
2020-07-06,43,CONDE,4
2020-07-06,44,CRUZ DAS ALMAS,2
2020-07-06,45,DARIO MEIRA,2
2020-07-06,46,DIAS DAVILA,11
2020-07-06,47,EUCLIDES DA CUNHA,1
2020-07-06,48,EUNAPOLIS,14
2020-07-06,49,FEIRA DE SANTANA,54
2020-07-06,50,FILADELFIA,2
2020-07-06,51,GANDU,14
2020-07-06,52,GLORIA,2
2020-07-06,53,GONGOGI,2
2020-07-06,54,GOVERNADOR MANGABEIRA,1
2020-07-06,55,GUARATINGA,2
2020-07-06,56,IACU,4
2020-07-06,57,IBICARAI,3
2020-07-06,58,IBIRAPITANGA,1
2020-07-06,59,IBIRAPUA,1
2020-07-06,60,IBIRATAIA,2
2020-07-06,61,IBITIARA,1
2020-07-06,62,IBOTIRAMA,1
2020-07-06,63,ICHU,1
2020-07-06,64,IGRAPIUNA,1
2020-07-06,65,IGUAI,2
2020-07-06,66,ILHEUS,48
2020-07-06,67,INHAMBUPE,2
2020-07-06,68,IPIAU *,10
2020-07-06,69,IPIRA,2
2020-07-06,70,IRARA,1
2020-07-06,71,IRECE,2
2020-07-06,72,ITABELA,1
2020-07-06,73,ITABERABA,11
2020-07-06,74,ITABUNA,65
2020-07-06,75,ITACARE,3
2020-07-06,76,ITAGIBA,3
2020-07-06,77,ITAJUIPE,3
2020-07-06,78,ITAMARAJU,12
2020-07-06,79,ITANAGRA,2
2020-07-06,80,ITANHEM,2
2020-07-06,81,ITAPARICA,3
2020-07-06,82,ITAPE,2
2020-07-06,83,ITAPEBI,1
2020-07-06,84,ITAPETINGA,7
2020-07-06,85,ITAPICURU,1
2020-07-06,86,ITAPITANGA,1
2020-07-06,87,ITARANTIM,1
2020-07-06,88,ITATIM*,3
2020-07-06,89,ITIUBA*,1
2020-07-06,90,ITORORO,1
2020-07-06,91,ITUACU,1
2020-07-06,92,ITUBERA,4
2020-07-06,93,JACOBINA,1
2020-07-06,94,JAGUARIPE,1
2020-07-06,95,JANDAIRA,1
2020-07-06,96,JEQUIE,36
2020-07-06,97,JITAUNA,2
2020-07-06,98,JOAO DOURADO,2
2020-07-06,99,JUAZEIRO,24
2020-07-06,100,LAFAIETE COUTINHO,1
2020-07-06,101,LAURO DE FREITAS,44
2020-07-06,102,LUIS EDUARDO MAGALHAES,3
2020-07-06,103,MACARANI,1
2020-07-06,104,MADRE DE DEUS,2
2020-07-06,105,MANOEL VITORINO,1
2020-07-06,106,MANSIDAO,1
2020-07-06,107,MARACAS,2
2020-07-06,108,MARAGOGIPE,3
2020-07-06,109,MARAU,2
2020-07-06,110,MATA DE SAO JOAO,1
2020-07-06,111,MEDEIROS NETO,1
2020-07-06,112,MIGUEL CALMON,1
2020-07-06,113,MILAGRES,1
2020-07-06,114,MIRANTE,1
2020-07-06,115,MONTE SANTO,2
2020-07-06,116,MORPARA,1
2020-07-06,117,MUCURI,4
2020-07-06,118,MULUNGU DO MORRO,1
2020-07-06,119,MUNDO NOVO*,1
2020-07-06,120,MURITIBA,1
2020-07-06,121,NAZARE,2
2020-07-06,122,NILO PECANHA,1
2020-07-06,123,NOVA FATIMA,1
2020-07-06,124,NOVA IBIA,2
2020-07-06,125,NOVA VICOSA,3
2020-07-06,126,PARAMIRIM,1
2020-07-06,127,PARIPIRANGA,1
2020-07-06,128,PAU BRASIL,3
2020-07-06,129,PAULO AFONSO,7
2020-07-06,130,POCOES,2
2020-07-06,131,POJUCA,2
2020-07-06,132,PONTO NOVO,1
2020-07-06,133,PORTO SEGURO,3
2020-07-06,134,PRADO,3
2020-07-06,135,PRESIDENTE JANIO QUADROS,1
2020-07-06,136,PRESIDENTE TANCREDO NEVES,1
2020-07-06,137,QUEIMADAS,1
2020-07-06,138,QUIJINGUE,1
2020-07-06,139,REMANSO,1
2020-07-06,140,RIACHAO DO JACUIPE,2
2020-07-06,141,RIBEIRA DO POMBAL,1
2020-07-06,142,RIO DO PIRES,1
2020-07-06,143,RUY BARBOSA,1
2020-07-06,144,SALINAS DA MARGARIDA,1
2020-07-06,145,SALVADOR*,1311
2020-07-06,146,SANTA CRUZ CABRALIA,1
2020-07-06,147,SANTA CRUZ DA VITORIA,1
2020-07-06,148,SANTA INES,1
2020-07-06,149,SANTA RITA DE CASSIA,1
2020-07-06,150,SANTA TERESINHA,1
2020-07-06,151,SANTALUZ,1
2020-07-06,152,SANTO AMARO,4
2020-07-06,153,SANTO ANTONIO DE JESUS,10
2020-07-06,154,SANTO ESTEVAO,1
2020-07-06,155,SAO FELIX,1
2020-07-06,156,SAO FRANCISCO DO CONDE,4
2020-07-06,157,SAO GONCALO DOS CAMPOS,3
2020-07-06,158,SAO JOSE DA VITORIA,1
2020-07-06,159,SAO JOSE DO JACUIPE,1
2020-07-06,160,SAO SEBASTIAO DO PASSE,5
2020-07-06,161,SAUBARA,3
2020-07-06,162,SEABRA,1
2020-07-06,163,SENHOR DO BONFIM,1
2020-07-06,164,SENTO SE,1
2020-07-06,165,SERRA PRETA,1
2020-07-06,166,SERRINHA,4
2020-07-06,167,SIMOES FILHO,34
2020-07-06,168,SOBRADINHO,10
2020-07-06,169,TANQUINHO,1
2020-07-06,170,TEIXEIRA DE FREITAS,24
2020-07-06,171,TERRA NOVA,1
2020-07-06,172,TUCANO,1
2020-07-06,173,UBAITABA,3
2020-07-06,174,UBATA,2
2020-07-06,175,UNA,1
2020-07-06,176,URANDI,2
2020-07-06,177,URUCUCA *,14
2020-07-06,178,UTINGA,1
2020-07-06,179,VALENCA,21
2020-07-06,180,VALENTE,3
2020-07-06,181,VARZEA DA ROCA,1
2020-07-06,182,VARZEDO,2
2020-07-06,183,VERA CRUZ,4
2020-07-06,184,VEREDA,1
2020-07-06,185,VITORIA DA CONQUISTA,21
2020-07-06,186,WENCESLAU GUIMARAES,3
2020-07-06,187,XIQUE-XIQUE,1
2020-07-06,188,CEARA/FORTALEZA,1
2020-07-06,189,MINAS GERAIS/JORDANIA,1
2020-07-06,190,PERNAMBUCO/AFRANIO,1
2020-07-06,191,PERNAMBUCO/PETROLINA,1
2020-07-06,192,RIO DE JANEIRO/RIO DE JANEIRO,1
2020-07-06,193,RIO GRANDE DO SUL/CAXIAS DO SUL,1
2020-07-06,194,SAO PAULO/SAO PAULO,1
2020-07-06,195,TOCANTINS/NOVA ROSALANDIA*,1
2020-07-06,1,ALAGOINHAS,13
