date,id,municipio,total_obitos_munocor
2020-07-06,2,AMARGOSA,1
2020-07-06,3,ANAGE,1
2020-07-06,4,APORA,1
2020-07-06,5,ARACAJU,2
2020-07-06,6,ARACI,1
2020-07-06,7,ARARIPINA,2
2020-07-06,8,BARRA DO CHOCA,1
2020-07-06,9,BARREIRAS,10
2020-07-06,10,BRUMADO,1
2020-07-06,11,CALDEIRAO GRANDE,1
2020-07-06,12,CAMACAN,4
2020-07-06,13,CAMACARI,23
2020-07-06,14,CANAVIEIRAS,1
2020-07-06,15,CANDEIAS,8
2020-07-06,16,CANDIDO SALES,1
2020-07-06,17,CANSANCAO,1
2020-07-06,18,CAPIM GROSSO,2
2020-07-06,19,CARDEAL DA SILVA,1
2020-07-06,20,CASTRO ALVES,1
2020-07-06,21,CONCEICAO DA FEIRA,1
2020-07-06,22,CONDE,1
2020-07-06,23,DIAS DAVILA,1
2020-07-06,24,EUNAPOLIS,7
2020-07-06,25,FEIRA DE SANTANA,49
2020-07-06,26,FILADELFIA,1
2020-07-06,27,FLORIANO,1
2020-07-06,28,GANDU,10
2020-07-06,29,GUAMARE*,1
2020-07-06,30,IACU,4
2020-07-06,31,IBICARAI,1
2020-07-06,32,IBIRATAIA,2
2020-07-06,33,IGRAPIUNA,1
2020-07-06,34,ILHEUS*,83
2020-07-06,35,IPIAU *,4
2020-07-06,36,IPIRA,1
2020-07-06,37,IRECE,1
2020-07-06,38,ITABELA,1
2020-07-06,39,ITABERABA,6
2020-07-06,40,ITABUNA,93
2020-07-06,41,ITACARE,1
2020-07-06,42,ITAJUIPE,1
2020-07-06,43,ITAMARAJU,8
2020-07-06,44,ITANHEM,1
2020-07-06,45,ITAPEBI,1
2020-07-06,46,ITAPETINGA,3
2020-07-06,47,ITUBERA,2
2020-07-06,48,JACOBINA,1
2020-07-06,49,JEQUIE*,43
2020-07-06,50,JOAO DOURADO,1
2020-07-06,51,JUAZEIRO,27
2020-07-06,52,LAURO DE FREITAS*,30
2020-07-06,53,MANOEL VITORINO,1
2020-07-06,54,MARACAS,1
2020-07-06,55,MEDEIROS NETO,1
2020-07-06,56,MILAGRES,1
2020-07-06,57,MONTE SANTO,1
2020-07-06,58,MUCURI,2
2020-07-06,59,MULUNGU DO MORRO,1
2020-07-06,60,NAZARE,1
2020-07-06,61,NOVA IBIA,1
2020-07-06,62,NOVA VICOSA,2
2020-07-06,63,PAULO AFONSO,8
2020-07-06,64,PETROLINA,4
2020-07-06,65,PILAO ARCADO*,1
2020-07-06,66,POCOES,1
2020-07-06,67,POJUCA,1
2020-07-06,68,PORTO SEGURO,8
2020-07-06,69,PRADO,2
2020-07-06,70,REMANSO,7
2020-07-06,71,RIACHAO DO JACUIPE,1
2020-07-06,72,RIBEIRA DO POMBAL,1
2020-07-06,73,RUY BARBOSA,1
2020-07-06,74,SALVADOR*,1504
2020-07-06,75,SANTA MARIA DA VITORIA,1
2020-07-06,76,SANTA RITA DE CASSIA,1
2020-07-06,77,SANTA TERESINHA,1
2020-07-06,78,SANTALUZ,1
2020-07-06,79,SANTO ANTONIO DE JESUS,8
2020-07-06,80,SAO FELIX,3
2020-07-06,81,SAO GONCALO DOS CAMPOS,3
2020-07-06,82,SAO SEBASTIAO DO PASSE,1
2020-07-06,83,SEABRA,1
2020-07-06,84,SENHOR DO BONFIM,1
2020-07-06,85,SERRINHA,2
2020-07-06,86,SIMOES FILHO,20
2020-07-06,87,SOBRADINHO,3
2020-07-06,88,TEIXEIRA DE FREITAS,29
2020-07-06,89,TOBIAS BARRETO,1
2020-07-06,90,URUCUCA,2
2020-07-06,91,UTINGA,1
2020-07-06,92,VALENCA,17
2020-07-06,93,VALENCA,1
2020-07-06,94,VARZEA DA ROCA,1
2020-07-06,95,VERA CRUZ,1
2020-07-06,96,VITORIA DA CONQUISTA,54
2020-07-06,1,SALVADOR,38695
