date,id,municipio,total_obitos_munocor
2020-07-22,2,ALAGOINHAS,21
2020-07-22,3,ALCOBACA,1
2020-07-22,4,AMARGOSA,4
2020-07-22,5,AMELIA RODRIGUES,1
2020-07-22,6,ANAGE,1
2020-07-22,7,APORA,1
2020-07-22,8,ARACAJU,2
2020-07-22,9,ARACI,1
2020-07-22,10,ARARIPINA,3
2020-07-22,11,BARRA,1
2020-07-22,12,BARRA DO CHOCA,2
2020-07-22,13,BARREIRAS,18
2020-07-22,14,BARRETOS,1
2020-07-22,15,BONITO,1
2020-07-22,16,BRUMADO,1
2020-07-22,17,CACHOEIRA,1
2020-07-22,18,CALDEIRAO GRANDE,1
2020-07-22,19,CAMACAN,10
2020-07-22,20,CAMACARI,39
2020-07-22,21,CAMPO FORMOSO,1
2020-07-22,22,CANAVIEIRAS,1
2020-07-22,23,CANDEIAS,14
2020-07-22,24,CANDIDO SALES,2
2020-07-22,25,CANSANCAO,1
2020-07-22,26,CANUDOS,1
2020-07-22,27,CAPIM GROSSO,2
2020-07-22,28,CARDEAL DA SILVA,1
2020-07-22,29,CASA NOVA,1
2020-07-22,30,CASTRO ALVES,2
2020-07-22,31,CATU,1
2020-07-22,32,CONCEICAO DA FEIRA,1
2020-07-22,33,CONCEICAO DO ALMEIDA,1
2020-07-22,34,CONCEICAO DO COITE,3
2020-07-22,35,CONCEICAO DO JACUIPE,1
2020-07-22,36,CONDE,1
2020-07-22,37,CONDEUBA,1
2020-07-22,38,CRUZ DAS ALMAS,1
2020-07-22,39,DIAS DAVILA,3
2020-07-22,40,EUNAPOLIS,10
2020-07-22,41,FEIRA DE SANTANA,73
2020-07-22,42,FILADELFIA,1
2020-07-22,43,FLORIANO,1
2020-07-22,44,GANDU,11
2020-07-22,45,GUAMARE*,1
2020-07-22,46,IACU,5
2020-07-22,47,IBICARAI,1
2020-07-22,48,IBIRAPITANGA,2
2020-07-22,49,IBIRATAIA,2
2020-07-22,50,IGRAPIUNA,1
2020-07-22,51,IGUAI,4
2020-07-22,52,ILHEUS*,146
2020-07-22,53,IPECAETA,1
2020-07-22,54,IPIAU *,5
2020-07-22,55,IPIRA,1
2020-07-22,56,IRECE,3
2020-07-22,57,ITABELA,1
2020-07-22,58,ITABERABA,10
2020-07-22,59,ITABUNA,145
2020-07-22,60,ITACARE,1
2020-07-22,61,ITAJUIPE,3
2020-07-22,62,ITAMARAJU,14
2020-07-22,63,ITANHEM,1
2020-07-22,64,ITAPARICA,4
2020-07-22,65,ITAPEBI,2
2020-07-22,66,ITAPETINGA,7
2020-07-22,67,ITUBERA,4
2020-07-22,68,JACOBINA,1
2020-07-22,69,JAGUARARI,1
2020-07-22,70,JEQUIE*,73
2020-07-22,71,JITAUNA,1
2020-07-22,72,JOAO DOURADO,1
2020-07-22,73,JUAZEIRO,50
2020-07-22,74,LAURO DE FREITAS*,48
2020-07-22,75,LUIS EDUARDO MAGALHAES,1
2020-07-22,76,MANOEL VITORINO,1
2020-07-22,77,MARACAS,2
2020-07-22,78,MARAGOGIPE,3
2020-07-22,79,MEDEIROS NETO,3
2020-07-22,80,MILAGRES,1
2020-07-22,81,MONTE SANTO,1
2020-07-22,82,MUCURI,2
2020-07-22,83,MULUNGU DO MORRO,1
2020-07-22,84,MUNDO NOVO,1
2020-07-22,85,MUTUIPE,1
2020-07-22,86,NAZARE,2
2020-07-22,87,NOVA IBIA,3
2020-07-22,88,NOVA VICOSA,2
2020-07-22,89,PAULO AFONSO,10
2020-07-22,90,PETROLINA,7
2020-07-22,91,PILAO ARCADO*,1
2020-07-22,92,PINDOBACU,2
2020-07-22,93,POCOES,1
2020-07-22,94,POJUCA,1
2020-07-22,95,PORTO SEGURO,16
2020-07-22,96,PRADO,2
2020-07-22,97,PRESIDENTE TANCREDO NEVES,3
2020-07-22,98,RECIFE,2
2020-07-22,99,REMANSO,14
2020-07-22,100,RIACHAO DO JACUIPE,1
2020-07-22,101,RIBEIRA DO POMBAL,1
2020-07-22,102,RIO DO PIRES,2
2020-07-22,103,RUY BARBOSA,1
2020-07-22,104,SALGUEIRO,1
2020-07-22,105,SALVADOR*,1871
2020-07-22,106,SANTA MARIA DA VITORIA,1
2020-07-22,107,SANTA RITA DE CASSIA,1
2020-07-22,108,SANTA TERESINHA,1
2020-07-22,109,SANTALUZ,3
2020-07-22,110,SANTO ANTONIO DE JESUS,23
2020-07-22,111,SAO FELIPE,1
2020-07-22,112,SAO FELIX,3
2020-07-22,113,SAO FELIX DO CORIBE,1
2020-07-22,114,SAO FRANCISCO DO CONDE,1
2020-07-22,115,SAO GONCALO DOS CAMPOS,3
2020-07-22,116,SAO SEBASTIAO DO PASSE,3
2020-07-22,117,SEABRA,3
2020-07-22,118,SENHOR DO BONFIM,2
2020-07-22,119,SERRA PRETA,1
2020-07-22,120,SERRINHA,2
2020-07-22,121,SIMOES FILHO,24
2020-07-22,122,SOBRADINHO,3
2020-07-22,123,TANQUINHO,1
2020-07-22,124,TEIXEIRA DE FREITAS,52
2020-07-22,125,TOBIAS BARRETO,1
2020-07-22,126,UBAITABA,1
2020-07-22,127,UBATA,1
2020-07-22,128,URUCUCA,2
2020-07-22,129,UTINGA,2
2020-07-22,130,VALENCA,22
2020-07-22,131,VALENCA,1
2020-07-22,132,VARZEA DA ROCA,1
2020-07-22,133,VERA CRUZ,1
2020-07-22,134,VITORIA DA CONQUISTA,82
2020-07-22,1,SALVADOR,48750
