date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso
2020-07-25,PRESIDENTE JANIO QUADROS,9,0,79,88,9,0.06,12338,713.24,0
2020-07-25,CAATIBA,9,0,74,83,13,0.06,6758,1228.17,1
2020-07-25,ITARANTIM,12,0,63,75,0,0.05,19747,379.80,0
2020-07-25,POTIRAGUA,7,0,66,73,0,0.05,7224,1010.52,0
2020-07-25,CAETITE,21,0,51,72,0,0.05,50975,141.25,0
2020-07-25,BOM JESUS DA SERRA,1,0,59,60,0,0.04,9880,607.29,2
2020-07-25,ANAGE,9,1,47,57,1,0.04,22005,259.03,0
2020-07-25,PIRIPA,13,0,37,50,0,0.03,10707,466.98,3
2020-07-25,RIACHO DE SANTANA,9,0,40,49,0,0.03,35421,138.34,1
2020-07-25,ITAMBE,20,0,26,46,6,0.03,23049,199.57,0
2020-07-25,PALMAS DE MONTE ALTO,13,0,22,35,0,0.02,21750,160.92,0
2020-07-25,TREMEDAL,4,0,29,33,0,0.02,16394,201.29,0
2020-07-25,CONDEUBA,19,0,13,32,0,0.02,17247,185.54,3
2020-07-25,LIVRAMENTO DE NOSSA SENHORA,18,0,12,30,1,0.02,45732,65.60,1
2020-07-25,MAIQUINIQUE,3,1,26,30,1,0.02,10112,296.68,0
2020-07-25,CARINHANHA,12,0,17,29,2,0.02,29018,99.94,0
2020-07-25,FIRMINO ALVES,7,0,21,28,0,0.02,5617,498.49,0
2020-07-25,ARACATU,9,0,13,22,0,0.02,13135,167.49,0
2020-07-25,MALHADA,1,0,17,18,1,0.01,16845,106.86,0
2020-07-25,BOQUIRA,10,0,8,18,0,0.01,21508,83.69,0
2020-07-25,CANDIBA,6,0,12,18,0,0.01,14319,125.71,1
2020-07-25,MIRANTE,6,0,12,18,1,0.01,8641,208.31,0
2020-07-25,RIO DO PIRES,3,0,15,18,0,0.01,11655,154.44,3
2020-07-25,MACAUBAS,5,0,13,18,0,0.01,49826,36.13,0
2020-07-25,PINDAI,1,0,16,17,0,0.01,16260,104.55,25
2020-07-25,MAETINGA,3,0,14,17,0,0.01,3161,537.80,1
2020-07-25,IBIASSUCE,10,0,3,13,0,0.01,9224,140.94,1
2020-07-25,LICINIO DE ALMEIDA,2,0,11,13,1,0.01,12388,104.94,6
2020-07-25,PARAMIRIM,6,0,6,12,1,0.01,21607,55.54,0
2020-07-25,MORTUGABA,2,0,10,12,0,0.01,12042,99.65,2
2020-07-25,CORDEIROS,7,0,5,12,0,0.01,8614,139.31,1
2020-07-25,RIBEIRAO DO LARGO,3,0,9,12,1,0.01,5812,206.47,2
2020-07-25,IGAPORA,10,0,2,12,0,0.01,15640,76.73,6
2020-07-25,IBICOARA,1,0,11,12,0,0.01,19571,61.32,1
2020-07-25,DOM BASILIO,7,0,4,11,2,0.01,12199,90.17,1
2020-07-25,RIO DO ANTONIO,4,0,6,10,1,0.01,15371,65.06,0
2020-07-25,CAETANOS,6,0,4,10,0,0.01,14542,68.77,1
2020-07-25,IBIPITANGA,0,0,8,8,0,0.01,14902,53.68,9
2020-07-25,CACULE,5,0,3,8,0,0.01,23170,34.53,1
2020-07-25,RIO DE CONTAS,5,0,2,7,0,0.00,12989,53.89,0
2020-07-25,CARAIBAS,5,0,2,7,0,0.00,8951,78.20,22
2020-07-25,ITUACU,3,0,3,6,0,0.00,18962,31.64,1
2020-07-25,IUIU,2,0,4,6,0,0.00,10994,54.58,2
2020-07-25,CONTENDAS DO SINCORA,0,0,6,6,0,0.00,4066,147.57,1
2020-07-25,SEBASTIAO LARANJEIRAS,2,0,3,5,0,0.00,11434,43.73,2
2020-07-25,BARRA DA ESTIVA,1,0,3,4,0,0.00,20598,19.42,2
2020-07-25,MALHADA DE PEDRAS,4,0,0,4,0,0.00,8393,47.66,1
2020-07-25,GUAJERU,1,0,2,3,0,0.00,6937,43.25,18
2020-07-25,BELO CAMPO,1,0,2,3,0,0.00,17211,17.43,1
2020-07-25,TANHACU,3,0,0,3,0,0.00,20403,14.70,1
2020-07-25,BOTUPORA,2,0,1,3,1,0.00,10211,29.38,3
2020-07-25,MATINA,2,0,0,2,0,0.00,12201,16.39,1
2020-07-25,JUSSIAPE,1,0,1,2,0,0.00,6186,32.33,46
2020-07-25,JACARACI,2,0,0,2,0,0.00,14842,13.48,28
2020-07-25,CATURAMA,0,0,1,1,0,0.00,9329,10.72,10
2020-07-25,LAGOA REAL,1,0,0,1,0,0.00,15665,6.38,10
2020-07-25,TOTAL,2010,39,4403,6452,124,4
2020-07-25,ITABUNA,2487,47,2329,4863,54,3.38,213223,2280.71,0
