date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-07-07,FEIRA DE SANTANA,3777,4,513,4294,213,4.77,614872.0,698.36,0.0,1288.0,59.0,54.0
2020-07-07,ARACI,89,0,231,320,8,0.36,54379.0,588.46,0.0,133.0,3.0,1.0
2020-07-07,ITABERABA,80,7,226,313,17,0.35,64489.0,485.35,0.0,91.0,11.0,6.0
2020-07-07,SERRINHA,159,3,128,290,0,0.32,80861.0,358.64,0.0,83.0,4.0,2.0
2020-07-07,CONCEICAO DO COITE,153,1,121,275,1,0.31,66612.0,412.84,0.0,122.0,0.0,0.0
2020-07-07,VALENTE,84,0,146,230,1,0.26,28473.0,807.78,0.0,74.0,3.0,0.0
2020-07-07,CONCEICAO DO JACUIPE,150,0,40,190,0,0.21,33153.0,573.1,0.0,61.0,0.0,0.0
2020-07-07,SAO GONCALO DOS CAMPOS,55,0,130,185,14,0.21,37550.0,492.68,1.0,84.0,3.0,3.0
2020-07-07,SANTA BARBARA,159,0,18,177,5,0.2,20791.0,851.33,0.0,45.0,0.0,0.0
2020-07-07,TEOFILANDIA,36,0,118,154,0,0.17,22518.0,683.9,0.0,4.0,0.0,0.0
2020-07-07,AMELIA RODRIGUES,81,0,30,111,2,0.12,25102.0,442.2,0.0,42.0,0.0,0.0
2020-07-07,RUY BARBOSA,19,0,91,110,1,0.12,30814.0,356.98,2.0,49.0,1.0,1.0
2020-07-07,RIACHAO DO JACUIPE,32,0,75,107,17,0.12,33436.0,320.01,0.0,23.0,2.0,1.0
2020-07-07,MONTE SANTO,37,0,54,91,7,0.1,49418.0,184.14,0.0,31.0,2.0,1.0
2020-07-07,SANTALUZ,25,0,64,89,7,0.1,37348.0,238.3,0.0,43.0,1.0,1.0
2020-07-07,IPIRA,75,0,9,84,1,0.09,59595.0,140.95,0.0,19.0,2.0,1.0
2020-07-07,PINTADAS,42,0,42,84,0,0.09,10437.0,804.83,0.0,23.0,0.0,0.0
2020-07-07,QUEIMADAS,57,0,26,83,0,0.09,25439.0,326.27,0.0,46.0,1.0,0.0
2020-07-07,IRAQUARA,4,0,75,79,0,0.09,25216.0,313.29,2.0,75.0,0.0,0.0
2020-07-07,SOUTO SOARES,5,0,71,76,0,0.08,16979.0,447.61,0.0,72.0,0.0,0.0
2020-07-07,TERRA NOVA,60,1,14,75,0,0.08,13033.0,575.46,1.0,33.0,1.0,0.0
2020-07-07,RETIROLANDIA,32,0,39,71,0,0.08,14396.0,493.19,0.0,35.0,0.0,0.0
2020-07-07,RAFAEL JAMBEIRO,53,0,16,69,0,0.08,22621.0,305.03,2.0,21.0,0.0,0.0
2020-07-07,CANSANCAO,24,1,41,66,6,0.07,34834.0,189.47,1.0,19.0,2.0,1.0
2020-07-07,NORDESTINA,14,1,49,64,3,0.07,13130.0,487.43,0.0,12.0,0.0,0.0
2020-07-07,CORACAO DE MARIA,33,2,26,61,4,0.07,22605.0,269.85,0.0,20.0,0.0,0.0
2020-07-07,SANTO ESTEVAO,35,0,22,57,2,0.06,52850.0,107.85,0.0,22.0,1.0,0.0
2020-07-07,TUCANO,14,0,36,50,3,0.06,50687.0,98.64,0.0,29.0,1.0,0.0
2020-07-07,ITAETE,1,0,49,50,2,0.06,16056.0,311.41,2.0,2.0,0.0,0.0
2020-07-07,IACU,30,0,17,47,1,0.05,24305.0,193.38,1.0,7.0,4.0,4.0
2020-07-07,SERRA PRETA,27,0,16,43,1,0.05,14878.0,289.02,0.0,24.0,1.0,0.0
2020-07-07,BARROCAS,23,1,18,42,0,0.05,15978.0,262.86,0.0,7.0,0.0,0.0
2020-07-07,CAPELA DO ALTO ALEGRE,34,0,4,38,3,0.04,11637.0,326.54,0.0,33.0,0.0,0.0
2020-07-07,SANTANOPOLI S,33,0,4,37,0,0.04,8943.0,413.73,0.0,0.0,0.0,0.0
