date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-08-12,FEIRA DE SANTANA,7846,3,1571,9420,52,4.72,614872.0,1532.03,0.0,389.0,142.0,0.0
2020-08-12,CONCEICAO DO COITE,715,1,547,1263,8,0.63,66612.0,1896.05,0.0,77.0,6.0,3.0
2020-08-12,ITABERABA,391,27,821,1239,27,0.62,64489.0,1921.26,0.0,63.0,25.0,20.0
2020-08-12,ARACI,367,0,406,773,5,0.39,54379.0,1421.5,0.0,55.0,6.0,1.0
2020-08-12,SERRINHA,329,0,396,725,7,0.36,80861.0,896.6,0.0,24.0,7.0,2.0
2020-08-12,SAO GONCALO DOS CAMPOS,124,0,285,409,2,0.2,37550.0,1089.21,0.0,17.0,5.0,3.0
2020-08-12,CONCEICAO DO JACUIPE,344,0,51,395,3,0.2,33153.0,1191.45,0.0,41.0,1.0,1.0
2020-08-12,SANTO ESTEVAO,309,0,79,388,2,0.19,52850.0,734.15,0.0,91.0,4.0,0.0
2020-08-12,RIACHAO DO JACUIPE,108,0,224,332,4,0.17,33436.0,992.94,0.0,4.0,3.0,1.0
2020-08-12,QUEIMADAS,81,1,234,316,6,0.16,25439.0,1242.19,0.0,8.0,2.0,0.0
2020-08-12,VALENTE,87,0,193,280,0,0.14,28473.0,983.39,0.0,13.0,4.0,0.0
2020-08-12,SANTALUZ,68,0,196,264,0,0.13,37348.0,706.87,0.0,24.0,6.0,5.0
2020-08-12,TUCANO,118,2,143,263,11,0.13,50687.0,518.87,0.0,41.0,1.0,0.0
2020-08-12,TANQUINHO,27,1,232,260,6,0.13,7918.0,3283.66,1.0,8.0,2.0,1.0
2020-08-12,IPIRA,226,0,27,253,1,0.13,59595.0,424.53,0.0,21.0,3.0,1.0
2020-08-12,SANTA BARBARA,206,0,40,246,10,0.12,20791.0,1183.2,0.0,6.0,2.0,0.0
2020-08-12,IRARA,70,0,168,238,13,0.12,29034.0,819.73,0.0,100.0,2.0,0.0
2020-08-12,AMELIA RODRIGUES,179,0,54,233,2,0.12,25102.0,928.21,0.0,13.0,2.0,2.0
2020-08-12,MACAJUBA,22,0,190,212,8,0.11,11348.0,1868.17,0.0,3.0,0.0,0.0
2020-08-12,TEOFILANDIA,64,0,146,210,1,0.11,22518.0,932.59,1.0,12.0,1.0,0.0
2020-08-12,RETIROLANDIA,133,0,74,207,0,0.1,14396.0,1437.9,0.0,25.0,0.0,0.0
2020-08-12,RUY BARBOSA,32,0,165,197,0,0.1,30814.0,639.32,0.0,6.0,2.0,1.0
2020-08-12,IRAQUARA,19,0,169,188,1,0.09,25216.0,745.56,0.0,4.0,0.0,0.0
2020-08-12,CORACAO DE MARIA,82,2,103,187,2,0.09,22605.0,827.25,0.0,10.0,1.0,0.0
2020-08-12,SERRA PRETA,86,0,100,186,0,0.09,14878.0,1250.17,2.0,5.0,6.0,3.0
2020-08-12,RAFAEL JAMBEIRO,125,1,51,177,1,0.09,22621.0,782.46,0.0,8.0,2.0,0.0
2020-08-12,MONTE SANTO,50,0,112,162,1,0.08,49418.0,327.82,1.0,6.0,5.0,1.0
2020-08-12,IACU,83,0,69,152,1,0.08,24305.0,625.39,0.0,17.0,7.0,6.0
2020-08-12,TERRA NOVA,87,1,60,148,0,0.07,13033.0,1135.58,0.0,12.0,3.0,1.0
2020-08-12,SOUTO SOARES,6,0,133,139,0,0.07,16979.0,818.66,0.0,5.0,2.0,0.0
2020-08-12,CAPELA DO ALTO ALEGRE,92,1,39,132,0,0.07,11637.0,1134.31,0.0,12.0,1.0,0.0
2020-08-12,SEABRA,68,0,54,122,5,0.06,44091.0,276.7,0.0,18.0,3.0,7.0
2020-08-12,PINTADAS,63,0,56,119,0,0.06,10437.0,1140.17,0.0,5.0,1.0,0.0
2020-08-12,CANSANCAO,31,0,84,115,0,0.06,34834.0,330.14,1.0,6.0,2.0,1.0
2020-08-12,NORDESTINA,33,1,78,112,3,0.06,13130.0,853.01,1.0,20.0,0.0,0.0
2020-08-12,EUCLIDES DA CUNHA,46,0,65,111,2,0.06,60585.0,183.21,2.0,9.0,6.0,3.0
2020-08-12,LENCOIS,10,0,96,106,1,0.05,11409.0,929.09,0.0,0.0,0.0,0.0
2020-08-12,SANTANOPOLI S,73,0,11,84,0,0.04,8943.0,939.28,1.0,0.0,0.0,0.0
2020-08-12,BARROCAS,61,0,21,82,0,0.04,15978.0,513.21,0.0,5.0,0.0,0.0
2020-08-12,IPECAETA,59,0,8,67,2,0.03,14487.0,462.48,1.0,5.0,2.0,1.0
2020-08-12,UTINGA,22,0,41,63,0,0.03,19178.0,328.5,0.0,20.0,2.0,2.0
2020-08-12,NOVA FATIMA,17,1,41,59,0,0.03,7812.0,755.25,3.0,6.0,1.0,0.0
2020-08-12,ITAETE,3,0,55,58,0,0.03,16056.0,361.24,3.0,1.0,1.0,1.0
2020-08-12,PE DE SERRA,8,0,50,58,1,0.03,13578.0,427.16,0.0,3.0,0.0,0.0
2020-08-12,LAMARAO,35,0,22,57,0,0.03,8307.0,686.17,0.0,1.0,0.0,0.0
2020-08-12,AGUA FRIA,37,0,19,56,0,0.03,16970.0,329.99,1.0,3.0,1.0,0.0
2020-08-12,ANGUERA,48,0,4,52,0,0.03,11221.0,463.42,0.0,3.0,0.0,0.0
2020-08-12,BIRITINGA,27,0,21,48,6,0.02,15979.0,300.39,0.0,16.0,0.0,0.0
2020-08-12,MUCUGE,14,3,30,47,1,0.02,9062.0,518.65,1.0,13.0,1.0,0.0
2020-08-12,CANDEAL,34,0,9,43,0,0.02,8258.0,520.71,0.0,1.0,0.0,0.0
2020-08-12,TEODORO SAMPAIO,27,0,16,43,0,0.02,7425.0,579.12,1.0,4.0,1.0,0.0
2020-08-12,MUNDO NOVO,13,0,27,40,0,0.02,26776.0,149.39,0.0,3.0,0.0,1.0
2020-08-12,ANTONIO CARDOSO,30,0,10,40,0,0.02,11683.0,342.38,6.0,0.0,0.0,0.0
2020-08-12,QUIJINGUE,15,0,24,39,0,0.02,27580.0,141.41,0.0,2.0,1.0,0.0
2020-08-12,MARCIONILIO SOUZA,28,0,5,33,0,0.02,10406.0,317.12,5.0,1.0,1.0,0.0
2020-08-12,BONITO,22,0,10,32,0,0.02,16764.0,190.89,3.0,7.0,2.0,1.0
2020-08-12,ANDARAI,10,1,15,26,0,0.01,13143.0,197.82,0.0,4.0,0.0,0.0
2020-08-12,BOA VISTA DO TUPIM,5,0,19,24,0,0.01,18576.0,129.2,5.0,1.0,0.0,0.0
2020-08-12,SAO DOMINGOS,19,0,4,23,0,0.01,9058.0,253.92,0.0,10.0,0.0,0.0
2020-08-12,NOVA REDENCAO,3,0,16,19,2,0.01,9118.0,208.38,3.0,10.0,0.0,0.0
2020-08-12,PALMEIRAS,1,0,17,18,0,0.01,9019.0,199.58,0.0,0.0,0.0,0.0
2020-08-12,ABAIRA,4,3,9,16,0,0.01,8739.0,183.09,0.0,3.0,0.0,0.0
2020-08-12,PIATA,4,0,11,15,0,0.01,17123.0,87.6,4.0,1.0,0.0,0.0
2020-08-12,BAIXA GRANDE,10,0,4,14,0,0.01,20468.0,68.4,0.0,0.0,1.0,0.0
2020-08-12,LAJEDINHO,1,0,12,13,1,0.01,3783.0,343.64,2.0,3.0,0.0,0.0
2020-08-12,IBITIARA,3,0,7,10,0,0.01,16339.0,61.2,15.0,0.0,1.0,0.0
2020-08-12,BONINAL,0,0,7,7,0,0.0,14368.0,48.72,7.0,0.0,1.0,0.0
2020-08-12,ICHU,4,0,2,6,0,0.0,6206.0,96.68,0.0,0.0,1.0,0.0
2020-08-12,WAGNER,0,0,4,4,0,0.0,9345.0,42.8,0.0,0.0,1.0,0.0
2020-08-12,IBIQUERA,2,0,0,2,0,0.0,4044.0,49.46,20.0,1.0,0.0,0.0
2020-08-12,GAVIAO,1,0,1,2,0,0.0,4463.0,44.81,1.0,0.0,0.0,0.0
2020-08-12,TOTAL,13367,49,8063,21479,198,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12,IRECE,342,1,333,676,19,0.34,72967.0,926.45,0.0,64.0,10.0,13.0
2020-08-12,CAPIM GROSSO,212,0,416,628,11,0.31,30662.0,2048.14,0.0,73.0,4.0,2.0
2020-08-12,JACOBINA,87,0,295,382,2,0.19,80518.0,474.43,0.0,9.0,4.0,2.0
2020-08-12,VARZEA DA ROCA,43,0,149,192,18,0.1,14104.0,1361.32,0.0,38.0,1.0,1.0
