date,id,municipio,total_obitos_munocor
2020-06-29,2,AMARGOSA,1
2020-06-29,3,ANAGE,1
2020-06-29,4,ARACAJU,1
2020-06-29,5,ARACI,1
2020-06-29,6,ARARIPINA,2
2020-06-29,7,BARRA DO CHOCA,1
2020-06-29,8,BARREIRAS,9
2020-06-29,9,BRUMADO,1
2020-06-29,10,CALDEIRAO GRANDE,1
2020-06-29,11,CAMACAN,4
2020-06-29,12,CAMACARI,15
2020-06-29,13,CANAVIEIRAS,1
2020-06-29,14,CANDEIAS,6
2020-06-29,15,CANSANCAO,1
2020-06-29,16,CAPIM GROSSO,2
2020-06-29,17,CASTRO ALVES,1
2020-06-29,18,CONCEICAO DA FEIRA,1
2020-06-29,19,CONDE,1
2020-06-29,20,DIAS DAVILA,1
2020-06-29,21,EUNAPOLIS,5
2020-06-29,22,FEIRA DE SANTANA,40
2020-06-29,23,FILADELFIA,1
2020-06-29,24,FLORIANO,1
2020-06-29,25,GANDU,6
2020-06-29,26,GUAMARE*,1
2020-06-29,27,IACU,4
2020-06-29,28,IBIRATAIA,2
2020-06-29,29,IGRAPIUNA,1
2020-06-29,30,ILHEUS*,76
2020-06-29,31,IPIAU *,4
2020-06-29,32,IPIRA,1
2020-06-29,33,ITABELA,1
2020-06-29,34,ITABERABA,5
2020-06-29,35,ITABUNA,75
2020-06-29,36,ITACARE,1
2020-06-29,37,ITAJUIPE,1
2020-06-29,38,ITAMARAJU,6
2020-06-29,39,ITAPETINGA,2
2020-06-29,40,ITUBERA,2
2020-06-29,41,JEQUIE*,35
2020-06-29,42,JOAO DOURADO,1
2020-06-29,43,JUAZEIRO,20
2020-06-29,44,LAURO DE FREITAS*,29
2020-06-29,45,MANOEL VITORINO,1
2020-06-29,46,MEDEIROS NETO,1
2020-06-29,47,MILAGRES,1
2020-06-29,48,MUCURI,1
2020-06-29,49,MULUNGU DO MORRO,1
2020-06-29,50,NAZARE,1
2020-06-29,51,NOVA IBIA,1
2020-06-29,52,NOVA VICOSA,2
2020-06-29,53,PAULO AFONSO,2
2020-06-29,54,PETROLINA,4
2020-06-29,55,PILAO ARCADO*,1
2020-06-29,56,POCOES,1
2020-06-29,57,POJUCA,1
2020-06-29,58,PORTO SEGURO,6
2020-06-29,59,PRADO,1
2020-06-29,60,REMANSO,5
2020-06-29,61,RIACHAO DO JACUIPE,1
2020-06-29,62,RIBEIRA DO POMBAL,1
2020-06-29,63,RUY BARBOSA,1
2020-06-29,64,SALVADOR*,1274
2020-06-29,65,SANTA MARIA DA VITORIA,1
2020-06-29,66,SANTA TERESINHA,1
2020-06-29,67,SANTALUZ,1
2020-06-29,68,SANTO ANTONIO DE JESUS,4
2020-06-29,69,SAO FELIX,2
2020-06-29,70,SAO GONCALO DOS CAMPOS,2
2020-06-29,71,SAO SEBASTIAO DO PASSE,1
2020-06-29,72,SEABRA,1
2020-06-29,73,SENHOR DO BONFIM,1
2020-06-29,74,SERRINHA,2
2020-06-29,75,SIMOES FILHO,15
2020-06-29,76,SOBRADINHO,3
2020-06-29,77,TEIXEIRA DE FREITAS,20
2020-06-29,78,URUCUCA,2
2020-06-29,79,UTINGA,1
2020-06-29,80,VALENCA,13
2020-06-29,81,VALENCA,1
2020-06-29,82,VARZEA DA ROCA,1
2020-06-29,83,VERA CRUZ,1
2020-06-29,84,VITORIA DA CONQUISTA,42
2020-06-29,1,SALVADOR,32599
