date,id,municipio,total_ativos
2020-08-04,1,SALVADOR,1723
2020-08-04,2,FEIRA DE SANTANA,457
2020-08-04,3,ITABUNA,456
2020-08-04,4,JEQUIE,312
2020-08-04,5,ILHEUS,239
2020-08-04,6,ALAGOINHAS,218
2020-08-04,7,BARREIRAS,204
2020-08-04,8,VITORIA DA CONQUISTA,169
2020-08-04,9,CAMACARI,166
2020-08-04,10,LAURO DE FREITAS,158
2020-08-04,11,LUIS EDUARDO MAGALHAES,126
2020-08-04,12,ITABERABA,116
2020-08-04,13,ITAPICURU,113
2020-08-04,14,CONCEICAO DO ALMEIDA,107
2020-08-04,15,PINDOBACU,106
2020-08-04,16,EUNAPOLIS,92
2020-08-04,17,DIAS DAVILA,87
2020-08-04,18,CANDEIAS,86
2020-08-04,19,PORTO SEGURO,84
2020-08-04,20,JUAZEIRO,78
2020-08-04,21,IPIAU,76
2020-08-04,22,SANTO ANTONIO DE JESUS,75
2020-08-04,23,CATU,75
2020-08-04,24,CONCEICAO DO COITE,74
2020-08-04,25,IRECE,65
2020-08-04,26,SAO SEBASTIAO DO PASSE,62
2020-08-04,27,UBATA,61
2020-08-04,28,CAMPO FORMOSO,61
2020-08-04,29,PAULO AFONSO,56
2020-08-04,30,MATA DE SAO JOAO,56
2020-08-04,31,JAGUAQUARA,56
2020-08-04,32,IBIRATAIA,56
2020-08-04,33,ITAPETINGA,54
2020-08-04,34,SAO FELIX,51
2020-08-04,35,SALINAS DA MARGARIDA,50
2020-08-04,36,CAMACAN,50
2020-08-04,37,ARACI,50
2020-08-04,38,MADRE DE DEUS,47
2020-08-04,39,MARAGOGIPE,46
2020-08-04,40,ALMADINA,46
2020-08-04,41,ITAMARAJU,45
2020-08-04,42,RIBEIRA DO POMBAL,41
2020-08-04,43,BRUMADO,41
2020-08-04,44,MARACAS,39
2020-08-04,45,TUCANO,38
2020-08-04,46,SAO FRANCISCO DO CONDE,38
2020-08-04,47,POJUCA,38
2020-08-04,48,TEIXEIRA DE FREITAS,37
2020-08-04,49,TANQUINHO,37
2020-08-04,50,SANTO AMARO,37
2020-08-04,51,VARZEA DA ROCA,36
2020-08-04,52,SIMOES FILHO,36
2020-08-04,53,SANTO ESTEVAO,35
2020-08-04,54,ITAPE,35
2020-08-04,55,ITAPITANGA,35
2020-08-04,56,CRUZ DAS ALMAS,35
2020-08-04,57,VALENCA,33
2020-08-04,58,JACOBINA,33
2020-08-04,59,PRESIDENTE JANIO QUADROS,32
2020-08-04,60,ITAJUIPE,32
2020-08-04,61,OUROLANDIA,31
2020-08-04,62,SENTO SE,30
2020-08-04,63,JAGUARARI,30
2020-08-04,64,CAPIM GROSSO,29
2020-08-04,65,NILO PECANHA,28
2020-08-04,66,IBICARAI,28
2020-08-04,67,CONCEICAO DO JACUIPE,28
2020-08-04,68,CAMAMU,28
2020-08-04,69,SENHOR DO BONFIM,26
2020-08-04,70,MEDEIROS NETO,26
2020-08-04,71,JITAUNA,26
2020-08-04,72,NOVO TRIUNFO,25
2020-08-04,73,CAATIBA,25
2020-08-04,74,UAUA,24
2020-08-04,75,SERRINHA,24
2020-08-04,76,RIO REAL,24
2020-08-04,77,ITAPARICA,24
2020-08-04,78,ITABELA,24
2020-08-04,79,SAO GONCALO DOS CAMPOS,23
2020-08-04,80,SOBRADINHO,23
2020-08-04,81,ITAGIBA,23
2020-08-04,82,ARATACA,23
2020-08-04,83,TAPEROA,22
2020-08-04,84,RETIROLANDIA,22
2020-08-04,85,JAGUARIPE,22
2020-08-04,86,ITORORO,22
2020-08-04,87,CACHOEIRA,22
2020-08-04,88,VERA CRUZ,21
2020-08-04,89,UMBURANAS,21
2020-08-04,90,POCOES,21
2020-08-04,91,ITAGI,21
2020-08-04,92,IBIRAPITANGA,21
2020-08-04,93,CONDE,21
2020-08-04,94,CASA NOVA,21
2020-08-04,95,CALDEIRAO GRANDE,21
2020-08-04,96,BUERAREMA,21
2020-08-04,97,AIQUARA,21
2020-08-04,98,URUCUCA,20
2020-08-04,99,PAU BRASIL,20
2020-08-04,100,MUCURI,20
2020-08-04,101,CICERO DANTAS,20
2020-08-04,102,CONTENDAS DO SINCORA,20
2020-08-04,103,SANTALUZ,19
2020-08-04,104,PIRAI DO NORTE,19
2020-08-04,105,OLINDINA,19
2020-08-04,106,ENTRE RIOS,19
2020-08-04,107,CASTRO ALVES,19
2020-08-04,108,BARRA,19
2020-08-04,109,NAZARE,18
2020-08-04,110,JANDAIRA,18
2020-08-04,111,IACU,18
2020-08-04,112,BOM JESUS DA LAPA,18
2020-08-04,113,NORDESTINA,17
2020-08-04,114,LAPAO,17
2020-08-04,115,ITAMBE,17
2020-08-04,116,INHAMBUPE,17
2020-08-04,117,IBICUI,17
2020-08-04,118,AMELIA RODRIGUES,17
2020-08-04,119,SAO JOSE DA VITORIA,16
2020-08-04,120,SEABRA,16
2020-08-04,121,NOVA SOURE,16
2020-08-04,122,MURITIBA,16
