date,id,municipio,total_obitos_munocor
2020-06-28,2,AMARGOSA,1
2020-06-28,3,ANAGE,1
2020-06-28,4,ARACAJU,1
2020-06-28,5,ARACI,1
2020-06-28,6,ARARIPINA,2
2020-06-28,7,BARRA DO CHOCA,1
2020-06-28,8,BARREIRAS,7
2020-06-28,9,BRUMADO,1
2020-06-28,10,CALDEIRAO GRANDE,1
2020-06-28,11,CAMACAN,4
2020-06-28,12,CAMACARI,15
2020-06-28,13,CANAVIEIRAS,1
2020-06-28,14,CANDEIAS,6
2020-06-28,15,CANSANCAO,1
2020-06-28,16,CAPIM GROSSO,2
2020-06-28,17,CASTRO ALVES,1
2020-06-28,18,CONCEICAO DA FEIRA,1
2020-06-28,19,CONDE,1
2020-06-28,20,DIAS DAVILA,1
2020-06-28,21,EUNAPOLIS,5
2020-06-28,22,FEIRA DE SANTANA,40
2020-06-28,23,FILADELFIA,1
2020-06-28,24,FLORIANO,1
2020-06-28,25,GANDU,6
2020-06-28,26,GUAMARE*,1
2020-06-28,27,IACU,4
2020-06-28,28,IBIRATAIA,2
2020-06-28,29,IGRAPIUNA,1
2020-06-28,30,ILHEUS*,75
2020-06-28,31,IPIAU *,3
2020-06-28,32,IPIRA,1
2020-06-28,33,ITABELA,1
2020-06-28,34,ITABERABA,5
2020-06-28,35,ITABUNA,75
2020-06-28,36,ITACARE,1
2020-06-28,37,ITAJUIPE,1
2020-06-28,38,ITAMARAJU,6
2020-06-28,39,ITAPETINGA,2
2020-06-28,40,ITUBERA,1
2020-06-28,41,JEQUIE*,35
2020-06-28,42,JOAO DOURADO,1
2020-06-28,43,JUAZEIRO,20
2020-06-28,44,LAURO DE FREITAS*,28
2020-06-28,45,MANOEL VITORINO,1
2020-06-28,46,MEDEIROS NETO,1
2020-06-28,47,MILAGRES,1
2020-06-28,48,MUCURI,1
2020-06-28,49,MULUNGU DO MORRO,1
2020-06-28,50,NAZARE,1
2020-06-28,51,NOVA IBIA,1
2020-06-28,52,NOVA VICOSA,2
2020-06-28,53,PAULO AFONSO,2
2020-06-28,54,PETROLINA,4
2020-06-28,55,PILAO ARCADO*,1
2020-06-28,56,POCOES,1
2020-06-28,57,POJUCA,1
2020-06-28,58,PORTO SEGURO,5
2020-06-28,59,PRADO,1
2020-06-28,60,REMANSO,4
2020-06-28,61,RIACHAO DO JACUIPE,1
2020-06-28,62,RIBEIRA DO POMBAL,1
2020-06-28,63,RUY BARBOSA,1
2020-06-28,64,SALVADOR*,1231
2020-06-28,65,SANTA MARIA DA VITORIA,1
2020-06-28,66,SANTA TERESINHA,1
2020-06-28,67,SANTALUZ,1
2020-06-28,68,SANTO ANTONIO DE JESUS,4
2020-06-28,69,SAO FELIX,2
2020-06-28,70,SAO GONCALO DOS CAMPOS,2
2020-06-28,71,SAO SEBASTIAO DO PASSE,1
2020-06-28,72,SEABRA,1
2020-06-28,73,SENHOR DO BONFIM,1
2020-06-28,74,SERRINHA,2
2020-06-28,75,SIMOES FILHO,15
2020-06-28,76,SOBRADINHO,3
2020-06-28,77,TEIXEIRA DE FREITAS,20
2020-06-28,78,URUCUCA,2
2020-06-28,79,UTINGA,1
2020-06-28,80,VALENCA,13
2020-06-28,81,VALENCA,1
2020-06-28,82,VARZEA DA ROCA,1
2020-06-28,83,VERA CRUZ,1
2020-06-28,84,VITORIA DA CONQUISTA,42
2020-06-28,1,SALVADOR,32332
