date,id,municipio,total_obitos_munres
2020-07-01,2,ADUSTINA,1
2020-07-01,3,AGUA FRIA,1
2020-07-01,4,AIQUARA,1
2020-07-01,5,ALAGOINHAS,9
2020-07-01,6,ALCOBACA,1
2020-07-01,7,ALMADINA,1
2020-07-01,8,AMARGOSA,1
2020-07-01,9,ANAGE,1
2020-07-01,10,APORA,2
2020-07-01,11,ARACI,1
2020-07-01,12,ARATUIPE,1
2020-07-01,13,AURELINO LEAL,1
2020-07-01,14,BARRA DO CHOCA,1
2020-07-01,15,BARREIRAS,5
2020-07-01,16,BELMONTE,1
2020-07-01,17,BRUMADO,3
2020-07-01,18,BUERAREMA,5
2020-07-01,19,CACHOEIRA,1
2020-07-01,20,CACULE*,1
2020-07-01,21,CAIRU,1
2020-07-01,22,CALDEIRAO GRANDE,1
2020-07-01,23,CAMACAN,7
2020-07-01,24,CAMACARI*,24
2020-07-01,25,CAMAMU*,2
2020-07-01,26,CAMPO ALEGRE DE LOURDES,1
2020-07-01,27,CANAVIEIRAS,2
2020-07-01,28,CANDEIAS*,18
2020-07-01,29,CANDIDO SALES,3
2020-07-01,30,CANSANCAO,2
2020-07-01,31,CANUDOS,1
2020-07-01,32,CAPIM GROSSO,3
2020-07-01,33,CASA NOVA,3
2020-07-01,34,CASTRO ALVES,1
2020-07-01,35,CATU,2
2020-07-01,36,CICERO DANTAS,1
2020-07-01,37,COARACI,3
2020-07-01,38,CONCEICAO DA FEIRA,1
2020-07-01,39,CONDE,4
2020-07-01,40,CRUZ DAS ALMAS,2
2020-07-01,41,DARIO MEIRA,1
2020-07-01,42,DIAS DAVILA,11
2020-07-01,43,EUCLIDES DA CUNHA,1
2020-07-01,44,EUNAPOLIS,12
2020-07-01,45,FEIRA DE SANTANA,49
2020-07-01,46,FILADELFIA,2
2020-07-01,47,GANDU,10
2020-07-01,48,GLORIA,1
2020-07-01,49,GONGOGI,2
2020-07-01,50,GOVERNADOR MANGABEIRA,1
2020-07-01,51,GUARATINGA,2
2020-07-01,52,IACU,4
2020-07-01,53,IBICARAI,1
2020-07-01,54,IBIRAPITANGA,1
2020-07-01,55,IBIRAPUA,1
2020-07-01,56,IBIRATAIA,2
2020-07-01,57,IBITIARA,1
2020-07-01,58,IGRAPIUNA,1
2020-07-01,59,IGUAI,1
2020-07-01,60,ILHEUS,46
2020-07-01,61,INHAMBUPE,1
2020-07-01,62,IPIAU *,10
2020-07-01,63,IPIRA,2
2020-07-01,64,IRECE,1
2020-07-01,65,ITABELA,1
2020-07-01,66,ITABERABA,9
2020-07-01,67,ITABUNA,58
2020-07-01,68,ITACARE,3
2020-07-01,69,ITAGIBA,3
2020-07-01,70,ITAJUIPE,3
2020-07-01,71,ITAMARAJU,9
2020-07-01,72,ITANAGRA,2
2020-07-01,73,ITANHEM,1
2020-07-01,74,ITAPARICA,3
2020-07-01,75,ITAPE,2
2020-07-01,76,ITAPEBI,1
2020-07-01,77,ITAPETINGA,5
2020-07-01,78,ITAPITANGA,1
2020-07-01,79,ITARANTIM,1
2020-07-01,80,ITATIM*,2
2020-07-01,81,ITIUBA*,1
2020-07-01,82,ITORORO,1
2020-07-01,83,ITUACU,1
2020-07-01,84,ITUBERA,4
2020-07-01,85,JACOBINA,1
2020-07-01,86,JAGUARIPE,1
2020-07-01,87,JANDAIRA,1
2020-07-01,88,JEQUIE,29
2020-07-01,89,JITAUNA,2
2020-07-01,90,JOAO DOURADO,1
2020-07-01,91,JUAZEIRO,21
2020-07-01,92,LAFAIETE COUTINHO,1
2020-07-01,93,LAURO DE FREITAS,35
2020-07-01,94,LUIS EDUARDO MAGALHAES,3
2020-07-01,95,MACARANI,1
2020-07-01,96,MADRE DE DEUS,2
2020-07-01,97,MANOEL VITORINO,1
2020-07-01,98,MARACAS,1
2020-07-01,99,MARAGOGIPE,3
2020-07-01,100,MARAU,2
2020-07-01,101,MATA DE SAO JOAO,1
2020-07-01,102,MEDEIROS NETO,1
2020-07-01,103,MIGUEL CALMON,1
2020-07-01,104,MILAGRES,1
2020-07-01,105,MIRANTE,1
2020-07-01,106,MONTE SANTO,2
2020-07-01,107,MORPARA,1
2020-07-01,108,MUCURI,2
2020-07-01,109,MULUNGU DO MORRO,1
2020-07-01,110,MUNDO NOVO*,1
2020-07-01,111,MURITIBA,1
2020-07-01,112,NILO PECANHA,1
2020-07-01,113,NOVA FATIMA,1
2020-07-01,114,NOVA IBIA,2
2020-07-01,115,NOVA VICOSA,3
2020-07-01,116,PARAMIRIM,1
2020-07-01,117,PAU BRASIL,3
2020-07-01,118,PAULO AFONSO,7
2020-07-01,119,POCOES,2
2020-07-01,120,POJUCA,2
2020-07-01,121,PONTO NOVO,1
2020-07-01,122,PORTO SEGURO,2
2020-07-01,123,PRADO,2
2020-07-01,124,QUIJINGUE,1
2020-07-01,125,REMANSO,1
2020-07-01,126,RIACHAO DO JACUIPE,2
