1,SALVADOR,9009
2,FEIRA DE SANTANA,1066
3,LAURO DE FREITAS,911
4,CAMACARI,421
5,TEIXEIRA DE FREITAS,388
6,ITABUNA,348
7,ILHEUS,304
8,GANDU,274
9,JUAZEIRO,271
10,VITORIA DA CONQUISTA,220
11,JEQUIE,219
12,VALENCA,215
13,PORTO SEGURO,205
14,ALAGOINHAS,185
15,SIMOES FILHO,181
16,SANTO ANTONIO DE JESUS,169
17,IPIAU,149
18,ITAMARAJU,140
19,BARREIRAS,135
20,EUNAPOLIS,129
21,ITABERABA,126
22,DIAS DAVILA,124
23,ITAJUIPE,123
24,CANDEIAS,120
25,LUIS EDUARDO MAGALHAES,116
26,JAGUAQUARA,112
27,MADRE DE DEUS,107
28,SANTO AMARO,101
29,ARACI,99
30,ITAPETINGA,88
31,IGUAI,87
32,SERRINHA,85
33,SAO FRANCISCO DO CONDE,81
34,CONCEICAO DO COITE,80
35,VALENTE,79
36,URUCUCA,79
37,CAMACAN,77
38,CONCEICAO DO JACUIPE,74
39,ITANHEM,70
40,CAMPO FORMOSO,67
41,VERA CRUZ,66
42,POCOES,66
43,SAO SEBASTIAO DO PASSE,65
44,BRUMADO,65
45,POJUCA,64
46,WENCESLAU GUIMARAES,63
47,FILADELFIA,63
48,SENHOR DO BONFIM,62
49,RIBEIRA DO POMBAL,60
50,PRESIDENTE TANCREDO NEVES,60
51,IRECE,59
52,CAMAMU,59
53,SAO GONCALO DOS CAMPOS,57
54,SOBRADINHO,55
55,ITUBERA,55
56,CAPIM GROSSO,55
57,PAULO AFONSO,54
58,APUAREMA,54
59,RUY BARBOSA,53
60,CASA NOVA,53
61,MATA DE SAO JOAO,52
62,MUCURI,51
63,SANTA BARBARA,50
64,PINTADAS,50
65,IBIRAPITANGA,50
66,PRADO,49
67,CACHOEIRA,47
68,MEDEIROS NETO,46
69,UBAITABA,45
70,IRAQUARA,45
71,JACOBINA,42
72,SANTA CRUZ CABRALIA,40
73,IBICARAI,40
74,MAIRI,39
75,JOAO DOURADO,39
76,TERRA NOVA,38
77,CONCEICAO DA FEIRA,38
78,AMELIA RODRIGUES,38
79,QUEIMADAS,37
80,ITABELA,37
81,AURELINO LEAL,36
82,SANTALUZ,34
83,NOVA VICOSA,34
84,CANDIDO SALES,34
85,BELMONTE,34
86,MURITIBA,33
87,CRUZ DAS ALMAS,33
88,CAATIBA,33
89,BUERAREMA,33
90,NORDESTINA,31
91,MARAGOGIPE,31
92,ITAPEBI,31
93,NOVA SOURE,30
94,ALCOBACA,30
95,RETIROLANDIA,29
96,IPIRA,29
97,ESPLANADA,29
98,PIRAI DO NORTE,27
99,CARAVELAS,27
100,MONTE SANTO,26
101,FLORESTA AZUL,26
102,UBATA,24
103,SITIO DO QUINTO,24
104,NILO PECANHA,24
105,PRESIDENTE DUTRA,23
106,NAZARE,23
107,MANOEL VITORINO,23
108,JANDAIRA,23
109,BOM JESUS DA LAPA,23
110,LAPAO,22
111,ITAPARICA,22
112,ITACARE,22
113,CONCEICAO DO ALMEIDA,22
114,UNA,21
115,RIO REAL,21
116,RAFAEL JAMBEIRO,21
117,NOVA IBIA,21
118,ENTRE RIOS,21
119,CICERO DANTAS,21
120,CATU,21
121,TEOLANDIA,20
122,IGRAPIUNA,20
123,GUARATINGA,20
124,CORACAO DE MARIA,20
125,SANTO ESTEVAO,19
126,CAETITE,19
127,TAPEROA,18
128,MACURURE,18
129,ADUSTINA,18
130,SAO FELIPE,17
131,SANTA LUZIA,17
132,NOVO TRIUNFO,17
133,MUQUEM DE SAO FRANCISCO,17
134,ITAGIBA,17
135,IBOTIRAMA,17
136,AMERICA DOURADA,17
137,MACARANI,16
138,COARACI,16
139,CAEM,16
140,SAPEACU,15
141,PINDOBACU,15
142,MARAU,15
143,ITAPICURU,15
144,GENTIO DO OURO,15
145,VARZEA NOVA,14
146,ITAJU DO COLONIA,14
147,ENCRUZILHADA,14
148,CALDEIRAO GRANDE,14
149,BARRO PRETO,14
150,TUCANO,13
151,SAO DESIDERIO,13
152,NOVA CANAA,13
153,MARACAS,13
154,IBICUI,13
155,GLORIA,13
156,CONDE,13
157,AMARGOSA,13
158,UAUA,12
159,SAO FELIX,12
160,SERROLANDIA,12
161,RIACHAO DO JACUIPE,12
162,PLANALTO,12
163,PARIPIRANGA,12
164,GUANAMBI,12
165,FATIMA,12
166,BARRA DO CHOCA,12
167,ANTONIO GONCALVES,12
168,UMBURANAS,11
169,TEODORO SAMPAIO,11
170,TANQUINHO,11
171,SERRA PRETA,11
172,RIACHAO DAS NEVES,11
173,JAGUARARI,11
174,CAPELA DO ALTO ALEGRE,11
175,CAIRU,11
176,CABACEIRAS DO PARAGUACU,11
177,ACAJUTIBA,11
178,AGUA FRIA,10
179,SANTANOPOLIS,10
180,PONTO NOVO,10
181,JAGUARIPE,10
182,EUCLIDES DA CUNHA,10
183,SATIRO DIAS,9
184,SANTA TERESINHA,9
185,OLINDINA,9
186,MAIQUINIQUE,9
187,JITAUNA,9
188,ITAPE,9
189,IBIRATAIA,9
190,QUIJINGUE,8
191,POTIRAGUA,8
192,PAU BRASIL,8
193,PARATINGA,8
194,OURICANGAS,8
195,MIGUEL CALMON,8
196,MACAJUBA,8
197,ITAMBE,8
198,IRARA,8
199,INHAMBUPE,8
200,GOVERNADOR MANGABEIRA,8
201,CASTRO ALVES,8
202,CANSANCAO,8
203,CAMPO ALEGRE DE LOURDES,8
204,APORA,8
205,ALMADINA,8
206,RIBEIRA DO AMPARO,7
207,MUCUGE,7
208,ITARANTIM,7
209,CRISTOPOLIS,7
210,BARRA,7
211,BANZAE,7
212,XIQUE-XIQUE,6
213,VEREDA,6
214,URANDI,6
215,SAO JOSE DA VITORIA,6
216,SANTA BRIGIDA,6
217,PE DE SERRA,6
218,OUROLANDIA,6
219,LAMARAO,6
220,ITAPITANGA,6
221,HELIOPOLIS,6
222,CIPO,6
223,ANAGE,6
224,RIACHO DE SANTANA,5
225,PIRIPA,5
226,OLIVEIRA DOS BREJINHOS,5
227,MILAGRES,5
228,LAJEDO DO TABOCAL,5
229,FORMOSA DO RIO PRETO,5
230,DARIO MEIRA,5
231,DOM MACEDO COSTA,5
232,CANDEAL,5
233,UTINGA,4
234,TABOCAS DO BREJO VELHO,4
235,SOUTO SOARES,4
236,SENTO SE,4
237,SALINAS DA MARGARIDA,4
238,RIBEIRAO DO LARGO,4
239,MORPARA,4
240,LICINIO DE ALMEIDA,4
241,JEREMOABO,4
242,ITAQUARA,4
243,CRISOPOLIS,4
244,CANARANA,4
245,BOQUIRA,4
246,BOM JESUS DA SERRA,4
247,ARACAS,4
248,ARAMARI,4
249,ANGUERA,4
250,ANDARAI,4
251,UIBAI,3
252,UBAIRA,3
253,TAPIRAMUTA,3
254,QUIXABEIRA,3
255,PIRITIBA,3
256,PILAO ARCADO,3
257,MUTUIPE,3
258,MUNIZ FERREIRA,3
259,MASCOTE,3
260,LIVRAMENTO DE NOSSA SENHORA,3
261,ITORORO,3
262,ITAGIMIRIM,3
263,ITAGI,3
264,GONGOGI,3
265,CURACA,3
266,CARAIBAS,3
267,BURITIRAMA,3
268,BREJOES,3
269,BARROCAS,3
270,ANTAS,3
271,SAUBARA,2
272,SANTA RITA DE CASSIA,2
273,RODELAS,2
274,RIO DO PIRES,2
275,PINDAI,2
276,NOVA REDENCAO,2
277,NOVA ITARANA,2
278,MULUNGU DO MORRO,2
279,MORTUGABA,2
280,MORRO DO CHAPEU,2
281,MANSIDAO,2
282,MALHADA DE PEDRAS,2
283,MACAUBAS,2
284,JUCURUCU,2
285,ITIRUCU,2
286,ITAMARI,2
287,IPECAETA,2
288,IACU,2
289,CARDEAL DA SILVA,2
290,CANUDOS,2
291,CANAVIEIRAS,2
292,ANDORINHA,2
293,WAGNER,1
294,VARZEA DA ROCA,1
295,TREMEDAL,1
296,SAO MIGUEL DAS MATAS,1
297,SAO FELIX DO CORIBE,1
298,SAO DOMINGOS,1
299,SERRA DO RAMALHO,1
300,SANTA INES,1
301,SANTA CRUZ DA VITORIA,1
302,REMANSO,1
303,PRESIDENTE JANIO QUADROS,1
304,PEDRAO,1
305,PEDRO ALEXANDRE,1
306,PARAMIRIM,1
307,PALMEIRAS,1
308,PALMAS DE MONTE ALTO,1
309,NOVA FATIMA,1
310,MIRANTE,1
311,LAJEDAO,1
312,LAJE,1
313,JUSSARI,1
314,JUSSARA,1
315,JIQUIRICA,1
316,IUIU,1
317,ITIUBA,1
318,ITATIM,1
319,ITANAGRA,1
320,ITAGUACU DA BAHIA,1
321,ITAETE,1
322,IGAPORA,1
323,IBITIARA,1
324,IBIRAPUA,1
325,IBICOARA,1
326,FIRMINO ALVES,1
327,FEIRA DA MATA,1
328,ELISIO MEDRADO,1
329,DOM BASILIO,1
330,COTEGIPE,1
331,CORRENTINA,1
332,CORIBE,1
333,CONDEUBA,1
334,CARINHANHA,1
335,CAFARNAUM,1
336,CACULE,1
337,BROTAS DE MACAUBAS,1
338,BARRA DO ROCHA,1
339,BARRA DA ESTIVA,1
340,BAIXA GRANDE,1
341,BAIANOPOLIS,1
342,ARACATU,1
343,ANTONIO CARDOSO,1
344,ABARE,1
1,ACAJUTIBA,1
2,ADUSTINA,1
3,AGUA FRIA,1
4,AIQUARA,1
5,ALAGOINHAS,9
6,ALCOBACA,1
7,ALMADINA,1
8,AMARGOSA,1
9,ANAGE,1
10,APORA,2
11,ARACI,1
12,ARATUIPE,1
13,AURELINO LEAL,1
14,BARRA DO CHOCA,1
15,BARREIRAS,5
16,BELMONTE,1
17,BRUMADO,3
18,BUERAREMA,5
19,CACHOEIRA,1
20,CACULE*,1
21,CAIRU,1
22,CALDEIRAO GRANDE,1
23,CAMACAN,7
24,CAMACARI*,24
25,CAMAMU*,2
26,CAMPO ALEGRE DE LOURDES,1
27,CANAVIEIRAS,2
28,CANDEIAS*,18
29,CANDIDO SALES,3
30,CANSANCAO,2
31,CANUDOS,1
32,CAPIM GROSSO,3
33,CASA NOVA,3
34,CASTRO ALVES,1
35,CATU,2
36,CICERO DANTAS,1
37,COARACI,3
38,CONCEICAO DA FEIRA,1
39,CONDE,4
40,CRUZ DAS ALMAS,2
41,DARIO MEIRA,1
42,DIAS DAVILA,11
43,EUCLIDES DA CUNHA,1
44,EUNAPOLIS,12
45,FEIRA DE SANTANA,49
46,FILADELFIA,2
47,GANDU,10
48,GLORIA,1
49,GONGOGI,2
50,GOVERNADOR MANGABEIRA,1
51,GUARATINGA,2
52,IACU,4
53,IBICARAI,1
54,IBIRAPITANGA,1
55,IBIRAPUA,1
56,IBIRATAIA,2
57,IBITIARA,1
58,IGRAPIUNA,1
59,IGUAI,1
60,ILHEUS,46
61,INHAMBUPE,1
62,IPIAU *,10
63,IPIRA,2
64,IRECE,1
65,ITABELA,1
66,ITABERABA,9
67,ITABUNA,58
68,ITACARE,3
69,ITAGIBA,3
70,ITAJUIPE,3
71,ITAMARAJU,9
72,ITANAGRA,2
73,ITANHEM,1
74,ITAPARICA,3
75,ITAPE,2
76,ITAPEBI,1
77,ITAPETINGA,5
78,ITAPITANGA,1
79,ITARANTIM,1
80,ITATIM*,2
81,ITIUBA*,1
82,ITORORO,1
