date,id,municipio,total_ativos
2020-07-01,1,SALVADOR,9009
2020-07-01,2,FEIRA DE SANTANA,1066
2020-07-01,3,LAURO DE FREITAS,911
2020-07-01,4,CAMACARI,421
2020-07-01,5,TEIXEIRA DE FREITAS,388
2020-07-01,6,ITABUNA,348
2020-07-01,7,ILHEUS,304
2020-07-01,8,GANDU,274
2020-07-01,9,JUAZEIRO,271
2020-07-01,10,VITORIA DA CONQUISTA,220
2020-07-01,11,JEQUIE,219
2020-07-01,12,VALENCA,215
2020-07-01,13,PORTO SEGURO,205
2020-07-01,14,ALAGOINHAS,185
2020-07-01,15,SIMOES FILHO,181
2020-07-01,16,SANTO ANTONIO DE JESUS,169
2020-07-01,17,IPIAU,149
2020-07-01,18,ITAMARAJU,140
2020-07-01,19,BARREIRAS,135
2020-07-01,20,EUNAPOLIS,129
2020-07-01,21,ITABERABA,126
2020-07-01,22,DIAS DAVILA,124
2020-07-01,23,ITAJUIPE,123
2020-07-01,24,CANDEIAS,120
2020-07-01,25,LUIS EDUARDO MAGALHAES,116
2020-07-01,26,JAGUAQUARA,112
2020-07-01,27,MADRE DE DEUS,107
2020-07-01,28,SANTO AMARO,101
2020-07-01,29,ARACI,99
2020-07-01,30,ITAPETINGA,88
2020-07-01,31,IGUAI,87
2020-07-01,32,SERRINHA,85
2020-07-01,33,SAO FRANCISCO DO CONDE,81
2020-07-01,34,CONCEICAO DO COITE,80
2020-07-01,35,VALENTE,79
2020-07-01,36,URUCUCA,79
2020-07-01,37,CAMACAN,77
2020-07-01,38,CONCEICAO DO JACUIPE,74
2020-07-01,39,ITANHEM,70
2020-07-01,40,CAMPO FORMOSO,67
2020-07-01,41,VERA CRUZ,66
2020-07-01,42,POCOES,66
2020-07-01,43,SAO SEBASTIAO DO PASSE,65
2020-07-01,44,BRUMADO,65
2020-07-01,45,POJUCA,64
2020-07-01,46,WENCESLAU GUIMARAES,63
2020-07-01,47,FILADELFIA,63
2020-07-01,48,SENHOR DO BONFIM,62
2020-07-01,49,RIBEIRA DO POMBAL,60
2020-07-01,50,PRESIDENTE TANCREDO NEVES,60
2020-07-01,51,IRECE,59
2020-07-01,52,CAMAMU,59
2020-07-01,53,SAO GONCALO DOS CAMPOS,57
2020-07-01,54,SOBRADINHO,55
2020-07-01,55,ITUBERA,55
2020-07-01,56,CAPIM GROSSO,55
2020-07-01,57,PAULO AFONSO,54
2020-07-01,58,APUAREMA,54
2020-07-01,59,RUY BARBOSA,53
2020-07-01,60,CASA NOVA,53
2020-07-01,61,MATA DE SAO JOAO,52
2020-07-01,62,MUCURI,51
2020-07-01,63,SANTA BARBARA,50
2020-07-01,64,PINTADAS,50
2020-07-01,65,IBIRAPITANGA,50
2020-07-01,66,PRADO,49
2020-07-01,67,CACHOEIRA,47
2020-07-01,68,MEDEIROS NETO,46
2020-07-01,69,UBAITABA,45
2020-07-01,70,IRAQUARA,45
2020-07-01,71,JACOBINA,42
2020-07-01,72,SANTA CRUZ CABRALIA,40
2020-07-01,73,IBICARAI,40
2020-07-01,74,MAIRI,39
2020-07-01,75,JOAO DOURADO,39
2020-07-01,76,TERRA NOVA,38
2020-07-01,77,CONCEICAO DA FEIRA,38
2020-07-01,78,AMELIA RODRIGUES,38
2020-07-01,79,QUEIMADAS,37
2020-07-01,80,ITABELA,37
2020-07-01,81,AURELINO LEAL,36
2020-07-01,82,SANTALUZ,34
2020-07-01,83,NOVA VICOSA,34
2020-07-01,84,CANDIDO SALES,34
2020-07-01,85,BELMONTE,34
2020-07-01,86,MURITIBA,33
2020-07-01,87,CRUZ DAS ALMAS,33
2020-07-01,88,CAATIBA,33
2020-07-01,89,BUERAREMA,33
2020-07-01,90,NORDESTINA,31
2020-07-01,91,MARAGOGIPE,31
2020-07-01,92,ITAPEBI,31
2020-07-01,93,NOVA SOURE,30
2020-07-01,94,ALCOBACA,30
2020-07-01,95,RETIROLANDIA,29
2020-07-01,96,IPIRA,29
2020-07-01,97,ESPLANADA,29
2020-07-01,98,PIRAI DO NORTE,27
2020-07-01,99,CARAVELAS,27
2020-07-01,100,MONTE SANTO,26
2020-07-01,101,FLORESTA AZUL,26
2020-07-01,102,UBATA,24
2020-07-01,103,SITIO DO QUINTO,24
2020-07-01,104,NILO PECANHA,24
2020-07-01,105,PRESIDENTE DUTRA,23
2020-07-01,106,NAZARE,23
2020-07-01,107,MANOEL VITORINO,23
2020-07-01,108,JANDAIRA,23
2020-07-01,109,BOM JESUS DA LAPA,23
2020-07-01,110,LAPAO,22
2020-07-01,111,ITAPARICA,22
2020-07-01,112,ITACARE,22
2020-07-01,113,CONCEICAO DO ALMEIDA,22
2020-07-01,114,UNA,21
2020-07-01,115,RIO REAL,21
2020-07-01,116,RAFAEL JAMBEIRO,21
2020-07-01,117,NOVA IBIA,21
2020-07-01,118,ENTRE RIOS,21
2020-07-01,119,CICERO DANTAS,21
2020-07-01,120,CATU,21
2020-07-01,121,TEOLANDIA,20
2020-07-01,122,IGRAPIUNA,20
2020-07-01,123,GUARATINGA,20
2020-07-01,124,CORACAO DE MARIA,20
2020-07-01,125,SANTO ESTEVAO,19
2020-07-01,126,CAETITE,19
2020-07-01,127,TAPEROA,18
2020-07-01,128,MACURURE,18
2020-07-01,129,ADUSTINA,18
2020-07-01,130,SAO FELIPE,17
2020-07-01,131,SANTA LUZIA,17
2020-07-01,132,NOVO TRIUNFO,17
2020-07-01,133,MUQUEM DE SAO FRANCISCO,17
2020-07-01,134,ITAGIBA,17
2020-07-01,135,IBOTIRAMA,17
2020-07-01,136,AMERICA DOURADA,17
