date,id,municipio,total_ativos
2020-06-30,1,SALVADOR,9351
2020-06-30,2,FEIRA DE SANTANA,1153
2020-06-30,3,LAURO DE FREITAS,885
2020-06-30,4,CAMACARI,429
2020-06-30,5,TEIXEIRA DE FREITAS,400
2020-06-30,6,ITABUNA,395
2020-06-30,7,ILHEUS,288
2020-06-30,8,GANDU,255
2020-06-30,9,JUAZEIRO,239
2020-06-30,10,VALENCA,228
2020-06-30,11,PORTO SEGURO,214
2020-06-30,12,JEQUIE,213
2020-06-30,13,SIMOES FILHO,201
2020-06-30,14,VITORIA DA CONQUISTA,189
2020-06-30,15,ALAGOINHAS,175
2020-06-30,16,SANTO ANTONIO DE JESUS,165
2020-06-30,17,IPIAU,156
2020-06-30,18,ITAMARAJU,131
2020-06-30,19,BARREIRAS,129
2020-06-30,20,ITAJUIPE,126
2020-06-30,21,CANDEIAS,121
2020-06-30,22,ITABERABA,120
2020-06-30,23,DIAS DAVILA,119
2020-06-30,24,LUIS EDUARDO MAGALHAES,116
2020-06-30,25,EUNAPOLIS,116
2020-06-30,26,MADRE DE DEUS,107
2020-06-30,27,SANTO AMARO,104
2020-06-30,28,ARACI,97
2020-06-30,29,JAGUAQUARA,95
2020-06-30,30,IGUAI,84
2020-06-30,31,ITAPETINGA,83
2020-06-30,32,SAO FRANCISCO DO CONDE,76
2020-06-30,33,CONCEICAO DO JACUIPE,76
2020-06-30,34,ITANHEM,75
2020-06-30,35,CONCEICAO DO COITE,71
2020-06-30,36,CAMACAN,71
2020-06-30,37,BRUMADO,68
2020-06-30,38,SERRINHA,67
2020-06-30,39,URUCUCA,66
2020-06-30,40,POCOES,66
2020-06-30,41,VERA CRUZ,65
2020-06-30,42,CAMPO FORMOSO,63
2020-06-30,43,SENHOR DO BONFIM,62
2020-06-30,44,SOBRADINHO,59
2020-06-30,45,POJUCA,58
2020-06-30,46,WENCESLAU GUIMARAES,57
2020-06-30,47,SAO SEBASTIAO DO PASSE,57
2020-06-30,48,PAULO AFONSO,57
2020-06-30,49,MATA DE SAO JOAO,57
2020-06-30,50,FILADELFIA,57
2020-06-30,51,SANTA BARBARA,55
2020-06-30,52,ITUBERA,55
2020-06-30,53,PINTADAS,52
2020-06-30,54,RUY BARBOSA,51
2020-06-30,55,CAPIM GROSSO,51
2020-06-30,56,RIBEIRA DO POMBAL,50
2020-06-30,57,PRESIDENTE TANCREDO NEVES,50
2020-06-30,58,CAMAMU,49
2020-06-30,59,CACHOEIRA,48
2020-06-30,60,SAO GONCALO DOS CAMPOS,47
2020-06-30,61,MEDEIROS NETO,47
2020-06-30,62,UBAITABA,46
2020-06-30,63,IRECE,46
2020-06-30,64,SANTA CRUZ CABRALIA,45
2020-06-30,65,MUCURI,45
2020-06-30,66,IBICARAI,43
2020-06-30,67,IBIRAPITANGA,42
2020-06-30,68,VALENTE,41
2020-06-30,69,SANTALUZ,40
2020-06-30,70,ITABELA,40
2020-06-30,71,AURELINO LEAL,40
2020-06-30,72,TERRA NOVA,39
2020-06-30,73,CONCEICAO DA FEIRA,39
2020-06-30,74,PRADO,37
2020-06-30,75,MAIRI,37
2020-06-30,76,JACOBINA,36
2020-06-30,77,CASA NOVA,35
2020-06-30,78,JOAO DOURADO,34
2020-06-30,79,AMELIA RODRIGUES,34
2020-06-30,80,NOVA VICOSA,33
2020-06-30,81,BUERAREMA,33
2020-06-30,82,BELMONTE,33
2020-06-30,83,ITAPEBI,32
2020-06-30,84,NORDESTINA,31
2020-06-30,85,MARAGOGIPE,31
2020-06-30,86,IPIRA,30
2020-06-30,87,FLORESTA AZUL,30
2020-06-30,88,ALCOBACA,30
2020-06-30,89,QUEIMADAS,29
2020-06-30,90,APUAREMA,29
2020-06-30,91,PIRAI DO NORTE,28
2020-06-30,92,MURITIBA,28
2020-06-30,93,MONTE SANTO,28
2020-06-30,94,JANDAIRA,28
2020-06-30,95,RETIROLANDIA,27
2020-06-30,96,ESPLANADA,27
2020-06-30,97,CRUZ DAS ALMAS,27
2020-06-30,98,CAATIBA,27
2020-06-30,99,IRAQUARA,26
2020-06-30,100,CATU,26
2020-06-30,101,UBATA,25
2020-06-30,102,CANDIDO SALES,25
2020-06-30,103,ITACARE,24
2020-06-30,104,PRESIDENTE DUTRA,23
2020-06-30,105,NAZARE,23
2020-06-30,106,ENCRUZILHADA,23
2020-06-30,107,ENTRE RIOS,22
2020-06-30,108,CICERO DANTAS,22
2020-06-30,109,CORACAO DE MARIA,22
2020-06-30,110,CARAVELAS,22
2020-06-30,111,SITIO DO QUINTO,21
2020-06-30,112,NILO PECANHA,21
2020-06-30,113,MACARANI,21
2020-06-30,114,BOM JESUS DA LAPA,21
2020-06-30,115,MANOEL VITORINO,20
2020-06-30,116,ITAPARICA,20
2020-06-30,117,GUARATINGA,20
2020-06-30,118,CONCEICAO DO ALMEIDA,20
2020-06-30,119,CAETITE,20
