date,id,municipio,total_obitos_munocor
2020-06-30,2,AMARGOSA,1
2020-06-30,3,ANAGE,1
2020-06-30,4,ARACAJU,1
2020-06-30,5,ARACI,1
2020-06-30,6,ARARIPINA,2
2020-06-30,7,BARRA DO CHOCA,1
2020-06-30,8,BARREIRAS,9
2020-06-30,9,BRUMADO,1
2020-06-30,10,CALDEIRAO GRANDE,1
2020-06-30,11,CAMACAN,4
2020-06-30,12,CAMACARI,15
2020-06-30,13,CANAVIEIRAS,1
2020-06-30,14,CANDEIAS,6
2020-06-30,15,CANDIDO SALES,1
2020-06-30,16,CANSANCAO,1
2020-06-30,17,CAPIM GROSSO,2
2020-06-30,18,CASTRO ALVES,1
2020-06-30,19,CONCEICAO DA FEIRA,1
2020-06-30,20,CONDE,1
2020-06-30,21,DIAS DAVILA,1
2020-06-30,22,EUNAPOLIS,5
2020-06-30,23,FEIRA DE SANTANA,43
2020-06-30,24,FILADELFIA,1
2020-06-30,25,FLORIANO,1
2020-06-30,26,GANDU,6
2020-06-30,27,GUAMARE*,1
2020-06-30,28,IACU,4
2020-06-30,29,IBIRATAIA,2
2020-06-30,30,IGRAPIUNA,1
2020-06-30,31,ILHEUS*,78
2020-06-30,32,IPIAU *,4
2020-06-30,33,IPIRA,1
2020-06-30,34,ITABELA,1
2020-06-30,35,ITABERABA,5
2020-06-30,36,ITABUNA,75
2020-06-30,37,ITACARE,1
2020-06-30,38,ITAJUIPE,1
2020-06-30,39,ITAMARAJU,6
2020-06-30,40,ITAPETINGA,2
2020-06-30,41,ITUBERA,2
2020-06-30,42,JEQUIE*,36
2020-06-30,43,JOAO DOURADO,1
2020-06-30,44,JUAZEIRO,20
2020-06-30,45,LAURO DE FREITAS*,29
2020-06-30,46,MANOEL VITORINO,1
2020-06-30,47,MEDEIROS NETO,1
2020-06-30,48,MILAGRES,1
2020-06-30,49,MUCURI,1
2020-06-30,50,MULUNGU DO MORRO,1
2020-06-30,51,NAZARE,1
2020-06-30,52,NOVA IBIA,1
2020-06-30,53,NOVA VICOSA,2
2020-06-30,54,PAULO AFONSO,8
2020-06-30,55,PETROLINA,4
2020-06-30,56,PILAO ARCADO*,1
2020-06-30,57,POCOES,1
2020-06-30,58,POJUCA,1
2020-06-30,59,PORTO SEGURO,7
2020-06-30,60,PRADO,1
2020-06-30,61,REMANSO,5
2020-06-30,62,RIACHAO DO JACUIPE,1
2020-06-30,63,RIBEIRA DO POMBAL,1
2020-06-30,64,RUY BARBOSA,1
2020-06-30,65,SALVADOR*,1311
2020-06-30,66,SANTA MARIA DA VITORIA,1
2020-06-30,67,SANTA TERESINHA,1
2020-06-30,68,SANTALUZ,1
2020-06-30,69,SANTO ANTONIO DE JESUS,4
2020-06-30,70,SAO FELIX,3
2020-06-30,71,SAO GONCALO DOS CAMPOS,2
2020-06-30,72,SAO SEBASTIAO DO PASSE,1
2020-06-30,73,SEABRA,1
2020-06-30,74,SENHOR DO BONFIM,1
2020-06-30,75,SERRINHA,2
2020-06-30,76,SIMOES FILHO,15
2020-06-30,77,SOBRADINHO,3
2020-06-30,78,TEIXEIRA DE FREITAS,20
2020-06-30,79,URUCUCA,2
2020-06-30,80,UTINGA,1
2020-06-30,81,VALENCA,13
2020-06-30,82,VALENCA,1
2020-06-30,83,VARZEA DA ROCA,1
2020-06-30,84,VERA CRUZ,1
2020-06-30,85,VITORIA DA CONQUISTA,42
2020-06-30,1,SALVADOR,33505
