1,SALVADOR,9351
2,FEIRA DE SANTANA,1153
3,LAURO DE FREITAS,885
4,CAMACARI,429
5,TEIXEIRA DE FREITAS,400
6,ITABUNA,395
7,ILHEUS,288
8,GANDU,255
9,JUAZEIRO,239
10,VALENCA,228
11,PORTO SEGURO,214
12,JEQUIE,213
13,SIMOES FILHO,201
14,VITORIA DA CONQUISTA,189
15,ALAGOINHAS,175
16,SANTO ANTONIO DE JESUS,165
17,IPIAU,156
18,ITAMARAJU,131
19,BARREIRAS,129
20,ITAJUIPE,126
21,CANDEIAS,121
22,ITABERABA,120
23,DIAS DAVILA,119
24,LUIS EDUARDO MAGALHAES,116
25,EUNAPOLIS,116
26,MADRE DE DEUS,107
27,SANTO AMARO,104
28,ARACI,97
29,JAGUAQUARA,95
30,IGUAI,84
31,ITAPETINGA,83
32,SAO FRANCISCO DO CONDE,76
33,CONCEICAO DO JACUIPE,76
34,ITANHEM,75
35,CONCEICAO DO COITE,71
36,CAMACAN,71
37,BRUMADO,68
38,SERRINHA,67
39,URUCUCA,66
40,POCOES,66
41,VERA CRUZ,65
42,CAMPO FORMOSO,63
43,SENHOR DO BONFIM,62
44,SOBRADINHO,59
45,POJUCA,58
46,WENCESLAU GUIMARAES,57
47,SAO SEBASTIAO DO PASSE,57
48,PAULO AFONSO,57
49,MATA DE SAO JOAO,57
50,FILADELFIA,57
51,SANTA BARBARA,55
52,ITUBERA,55
53,PINTADAS,52
54,RUY BARBOSA,51
55,CAPIM GROSSO,51
56,RIBEIRA DO POMBAL,50
57,PRESIDENTE TANCREDO NEVES,50
58,CAMAMU,49
59,CACHOEIRA,48
60,SAO GONCALO DOS CAMPOS,47
61,MEDEIROS NETO,47
62,UBAITABA,46
63,IRECE,46
64,SANTA CRUZ CABRALIA,45
65,MUCURI,45
66,IBICARAI,43
67,IBIRAPITANGA,42
68,VALENTE,41
69,SANTALUZ,40
70,ITABELA,40
71,AURELINO LEAL,40
72,TERRA NOVA,39
73,CONCEICAO DA FEIRA,39
74,PRADO,37
75,MAIRI,37
76,JACOBINA,36
77,CASA NOVA,35
78,JOAO DOURADO,34
79,AMELIA RODRIGUES,34
80,NOVA VICOSA,33
81,BUERAREMA,33
82,BELMONTE,33
83,ITAPEBI,32
84,NORDESTINA,31
85,MARAGOGIPE,31
86,IPIRA,30
87,FLORESTA AZUL,30
88,ALCOBACA,30
89,QUEIMADAS,29
90,APUAREMA,29
91,PIRAI DO NORTE,28
92,MURITIBA,28
93,MONTE SANTO,28
94,JANDAIRA,28
95,RETIROLANDIA,27
96,ESPLANADA,27
97,CRUZ DAS ALMAS,27
98,CAATIBA,27
99,IRAQUARA,26
100,CATU,26
101,UBATA,25
102,CANDIDO SALES,25
103,ITACARE,24
104,PRESIDENTE DUTRA,23
105,NAZARE,23
106,ENCRUZILHADA,23
107,ENTRE RIOS,22
108,CICERO DANTAS,22
109,CORACAO DE MARIA,22
110,CARAVELAS,22
111,SITIO DO QUINTO,21
112,NILO PECANHA,21
113,MACARANI,21
114,BOM JESUS DA LAPA,21
115,MANOEL VITORINO,20
116,ITAPARICA,20
117,GUARATINGA,20
118,CONCEICAO DO ALMEIDA,20
119,CAETITE,20
120,TEOLANDIA,19
121,RIO REAL,19
122,ITAPICURU,19
123,SAO FELIPE,18
124,ITAGIBA,18
125,IBOTIRAMA,18
126,NOVA IBIA,17
127,COARACI,17
128,RAFAEL JAMBEIRO,16
129,MACURURE,16
130,LAPAO,16
131,ADUSTINA,16
132,TAPEROA,15
133,SERROLANDIA,15
134,SANTO ESTEVAO,15
135,PINDOBACU,15
136,MUQUEM DE SAO FRANCISCO,15
137,ITAJU DO COLONIA,15
138,GENTIO DO OURO,15
139,VARZEA NOVA,14
140,UAUA,14
141,RIACHAO DO JACUIPE,14
142,PARIPIRANGA,14
143,MARAU,14
144,IGRAPIUNA,14
145,IBICUI,14
146,AMERICA DOURADA,14
147,MARACAS,13
148,GUANAMBI,13
149,GLORIA,13
150,FATIMA,13
151,CASTRO ALVES,13
152,UNA,12
153,SERRA PRETA,12
154,SANTA LUZIA,12
155,PLANALTO,12
156,NOVA SOURE,12
157,JAGUARARI,12
158,CAPELA DO ALTO ALEGRE,12
159,ACAJUTIBA,12
160,AGUA FRIA,11
161,TANQUINHO,11
162,SAO FELIX,11
163,SAPEACU,11
164,RIACHAO DAS NEVES,11
165,PONTO NOVO,11
166,IRARA,11
167,CONDE,11
168,CAEM,11
169,CAIRU,11
170,BARRA DO CHOCA,11
171,TUCANO,10
172,TEODORO SAMPAIO,10
173,SAO DESIDERIO,10
174,SANTANOPOLIS,10
175,RIBEIRA DO AMPARO,10
176,QUIJINGUE,10
177,PAU BRASIL,10
178,NOVO TRIUNFO,10
179,IBIRATAIA,10
180,CABACEIRAS DO PARAGUACU,10
181,BARRO PRETO,10
182,ANTONIO GONCALVES,10
183,SANTA TERESINHA,9
184,PARATINGA,9
185,MIGUEL CALMON,9
186,JITAUNA,9
187,ITAPE,9
188,ITAMBE,9
189,INHAMBUPE,9
190,CANSANCAO,9
191,BOM JESUS DA SERRA,9
192,APORA,9
193,ALMADINA,9
194,UMBURANAS,8
195,POTIRAGUA,8
196,MILAGRES,8
197,MACAJUBA,8
198,JAGUARIPE,8
199,EUCLIDES DA CUNHA,8
200,CRISTOPOLIS,8
201,CIPO,8
202,CALDEIRAO GRANDE,8
203,SATIRO DIAS,7
204,OURICANGAS,7
205,MUCUGE,7
206,CANDEAL,7
207,VEREDA,6
208,TABOCAS DO BREJO VELHO,6
209,SAO JOSE DA VITORIA,6
210,SANTA BRIGIDA,6
211,PIRIPA,6
212,OLIVEIRA DOS BREJINHOS,6
213,OLINDINA,6
214,MAIQUINIQUE,6
215,LAMARAO,6
216,GOVERNADOR MANGABEIRA,6
217,DOM MACEDO COSTA,6
218,CONDEUBA,6
219,CAMPO ALEGRE DE LOURDES,6
220,ANAGE,6
221,AMARGOSA,6
222,XIQUE-XIQUE,5
223,URANDI,5
224,RIACHO DE SANTANA,5
225,OUROLANDIA,5
226,LICINIO DE ALMEIDA,5
227,ITAGIMIRIM,5
228,BOQUIRA,5
229,BARRA,5
230,UIBAI,4
231,UBAIRA,4
232,SENTO SE,4
233,SALINAS DA MARGARIDA,4
234,RIBEIRAO DO LARGO,4
235,PE DE SERRA,4
236,NOVA CANAA,4
237,MORPARA,4
238,LIVRAMENTO DE NOSSA SENHORA,4
239,ITORORO,4
240,ITARANTIM,4
241,ITAPITANGA,4
242,HELIOPOLIS,4
243,GONGOGI,4
244,DARIO MEIRA,4
245,CURACA,4
246,BREJOES,4
247,ARACAS,4
248,ANGUERA,4
249,ANDARAI,4
250,TAPIRAMUTA,3
251,SOUTO SOARES,3
252,RIO DO PIRES,3
253,PIRITIBA,3
254,MUTUIPE,3
255,MUNIZ FERREIRA,3
256,MACAUBAS,3
257,JEREMOABO,3
258,ITATIM,3
259,ITAGI,3
260,CORIBE,3
261,BURITIRAMA,3
262,BARROCAS,3
263,BANZAE,3
264,ARAMARI,3
265,ANTONIO CARDOSO,3
266,ANTAS,3
267,SERRA DO RAMALHO,2
268,SAUBARA,2
269,SANTA RITA DE CASSIA,2
270,RODELAS,2
271,PINDAI,2
272,PILAO ARCADO,2
273,NOVA REDENCAO,2
274,MULUNGU DO MORRO,2
275,MORTUGABA,2
276,MORRO DO CHAPEU,2
277,MASCOTE,2
278,MANSIDAO,2
279,MALHADA DE PEDRAS,2
280,LAJEDO DO TABOCAL,2
281,ITAQUARA,2
282,ITAMARI,2
283,IPECAETA,2
284,IACU,2
285,FORMOSA DO RIO PRETO,2
286,CRISOPOLIS,2
287,CARDEAL DA SILVA,2
288,CANDIBA,2
289,CANAVIEIRAS,2
290,CANARANA,2
291,CAFARNAUM,2
292,ANDORINHA,2
293,ABAIRA,2
294,WAGNER,1
295,VARZEA DA ROCA,1
296,UTINGA,1
297,TREMEDAL,1
298,SAO MIGUEL DAS MATAS,1
299,SAO FELIX DO CORIBE,1
300,SAO DOMINGOS,1
301,SANTA INES,1
302,SANTA CRUZ DA VITORIA,1
303,REMANSO,1
304,QUIXABEIRA,1
305,PEDRO ALEXANDRE,1
306,PARAMIRIM,1
307,PALMAS DE MONTE ALTO,1
308,NOVA ITARANA,1
309,NOVA FATIMA,1
310,MIRANTE,1
311,LAJEDAO,1
312,LAJE,1
313,JUSSARI,1
314,JUSSARA,1
315,JUCURUCU,1
316,JIQUIRICA,1
317,IUIU,1
318,ITIRUCU,1
319,ITANAGRA,1
320,ITAETE,1
321,IGAPORA,1
322,IBIRAPUA,1
323,IBIPITANGA,1
324,IBICOARA,1
325,FIRMINO ALVES,1
326,FEIRA DA MATA,1
327,ELISIO MEDRADO,1
328,COTEGIPE,1
329,CORRENTINA,1
330,CARINHANHA,1
331,CANUDOS,1
332,BROTAS DE MACAUBAS,1
333,BARRA DO ROCHA,1
334,BARRA DA ESTIVA,1
335,BAIXA GRANDE,1
336,BAIANOPOLIS,1
337,ARACATU,1
338,ABARE,1
1,ACAJUTIBA,1
2,ADUSTINA,1
3,AGUA FRIA,1
4,AIQUARA,1
5,ALAGOINHAS,8
6,ALCOBACA,1
7,ALMADINA,1
8,AMARGOSA,1
9,ANAGE,1
10,APORA,1
11,ARACI,1
12,ARATUIPE,1
13,AURELINO LEAL,1
14,BARRA DO CHOCA,1
15,BARREIRAS,5
16,BELMONTE,1
17,BRUMADO,2
18,BUERAREMA,5
19,CACHOEIRA,1
20,CACULE*,1
21,CAIRU,1
22,CALDEIRAO GRANDE,1
23,CAMACAN,7
24,CAMACARI*,23
25,CAMAMU*,2
26,CAMPO ALEGRE DE LOURDES,1
27,CANAVIEIRAS,2
28,CANDEIAS*,17
29,CANDIDO SALES,3
30,CANSANCAO,2
31,CANUDOS,1
32,CAPIM GROSSO,3
33,CASA NOVA,3
34,CASTRO ALVES,1
35,CATU,2
36,CICERO DANTAS,1
37,COARACI,3
38,CONCEICAO DA FEIRA,1
39,CONDE,4
40,CRUZ DAS ALMAS,2
41,DARIO MEIRA,1
42,DIAS DAVILA,9
43,EUCLIDES DA CUNHA,1
44,EUNAPOLIS,10
45,FEIRA DE SANTANA,48
46,FILADELFIA,2
47,GANDU,10
48,GLORIA,1
49,GONGOGI,2
50,GOVERNADOR MANGABEIRA,1
51,GUARATINGA,2
52,IACU,4
53,IBICARAI,1
54,IBIRAPITANGA,1
55,IBIRAPUA,1
56,IBIRATAIA,2
57,IBITIARA,1
58,IGRAPIUNA,1
59,IGUAI,1
60,ILHEUS,45
61,IPIAU *,10
62,IPIRA,2
63,IRECE,1
64,ITABELA,1
65,ITABERABA,9
66,ITABUNA,56
67,ITACARE,3
68,ITAGIBA,3
69,ITAJUIPE,3
70,ITAMARAJU,9
71,ITANAGRA,2
72,ITANHEM,1
73,ITAPARICA,3
74,ITAPE,2
75,ITAPETINGA,5
76,ITAPITANGA,1
77,ITARANTIM,1
78,ITATIM*,2
79,ITIUBA*,1
80,ITORORO,1
81,ITUACU,1
82,ITUBERA,4
83,JACOBINA,1
84,JAGUARIPE,1
85,JANDAIRA,1
86,JEQUIE,29
87,JITAUNA,2
88,JOAO DOURADO,1
89,JUAZEIRO,19
90,LAFAIETE COUTINHO,1
91,LAURO DE FREITAS,33
92,LUIS EDUARDO MAGALHAES,3
93,MACARANI,1
94,MADRE DE DEUS,2
95,MANOEL VITORINO,1
96,MARACAS,1
97,MARAGOGIPE,3
98,MARAU,2
99,MATA DE SAO JOAO,1
100,MEDEIROS NETO,1
101,MIGUEL CALMON,1
102,MILAGRES,1
103,MIRANTE,1
104,MONTE SANTO,1
105,MORPARA,1
106,MUCURI,2
107,MULUNGU DO MORRO,1
108,MUNDO NOVO*,1
109,MURITIBA,1
110,NILO PECANHA,1
111,NOVA FATIMA,1
112,NOVA IBIA,2
113,NOVA VICOSA,3
114,PARAMIRIM,1
115,PAU BRASIL,3
116,PAULO AFONSO,7
117,POCOES,2
118,POJUCA,2
119,PONTO NOVO,1
120,PORTO SEGURO,2
121,PRADO,2
122,QUIJINGUE,1
123,REMANSO,1
124,RIACHAO DO JACUIPE,2
125,RIBEIRA DO POMBAL,1
126,RIO DO PIRES,1
127,RUY BARBOSA,1
128,SALINAS DA MARGARIDA,1
129,SALVADOR*,1163
130,SANTA CRUZ CABRALIA,1
131,SANTA CRUZ DA VITORIA,1
132,SANTA INES,1
133,SANTA RITA DE CASSIA,1
134,SANTA TERESINHA,1
135,SANTALUZ,1
136,SANTO AMARO,3
137,SANTO ANTONIO DE JESUS,7
138,SANTO ESTEVAO,1
139,SAO FRANCISCO DO CONDE,4
140,SAO GONCALO DOS CAMPOS,2
141,SAO JOSE DA VITORIA,1
142,SAO JOSE DO JACUIPE,1
143,SAO SEBASTIAO DO PASSE,4
144,SAUBARA,2
145,SEABRA,1
146,SENHOR DO BONFIM,1
147,SERRINHA,3
148,SIMOES FILHO,27
149,SOBRADINHO,9
150,TANQUINHO,1
151,TEIXEIRA DE FREITAS,16
152,TERRA NOVA,1
153,TUCANO,1
154,UBAITABA,2
155,UBATA,2
156,URANDI,2
157,URUCUCA *,14
158,UTINGA,1
159,VALENCA,16
160,VALENTE,3
161,VARZEA DA ROCA,1
162,VARZEDO,2
163,VERA CRUZ,3
164,VEREDA,1
165,VITORIA DA CONQUISTA,15
166,WENCESLAU GUIMARAES,2
167,CEARA/FORTALEZA,1
168,PERNAMBUCO/AFRANIO,1
169,RIO DE JANEIRO/RIO DE JANEIRO,1
170,RIO GRANDE DO SUL/CAXIAS DO SUL,1
171,SAO PAULO/SAO PAULO,1
172,TOCANTINS/NOVA ROSALANDIA*,1
1,ALAGOINHAS,8
2,AMARGOSA,1
3,ANAGE,1
4,ARACAJU,1
5,ARACI,1
6,ARARIPINA,2
7,BARRA DO CHOCA,1
8,BARREIRAS,9
9,BRUMADO,1
10,CALDEIRAO GRANDE,1
11,CAMACAN,4
12,CAMACARI,15
13,CANAVIEIRAS,1
14,CANDEIAS,6
15,CANDIDO SALES,1
16,CANSANCAO,1
17,CAPIM GROSSO,2
18,CASTRO ALVES,1
19,CONCEICAO DA FEIRA,1
20,CONDE,1
21,DIAS DAVILA,1
22,EUNAPOLIS,5
23,FEIRA DE SANTANA,43
24,FILADELFIA,1
25,FLORIANO,1
26,GANDU,6
27,GUAMARE*,1
28,IACU,4
29,IBIRATAIA,2
30,IGRAPIUNA,1
31,ILHEUS*,78
32,IPIAU *,4
33,IPIRA,1
34,ITABELA,1
35,ITABERABA,5
36,ITABUNA,75
37,ITACARE,1
38,ITAJUIPE,1
39,ITAMARAJU,6
40,ITAPETINGA,2
41,ITUBERA,2
42,JEQUIE*,36
43,JOAO DOURADO,1
44,JUAZEIRO,20
45,LAURO DE FREITAS*,29
46,MANOEL VITORINO,1
47,MEDEIROS NETO,1
48,MILAGRES,1
49,MUCURI,1
50,MULUNGU DO MORRO,1
51,NAZARE,1
52,NOVA IBIA,1
53,NOVA VICOSA,2
54,PAULO AFONSO,8
55,PETROLINA,4
56,PILAO ARCADO*,1
57,POCOES,1
58,POJUCA,1
59,PORTO SEGURO,7
60,PRADO,1
61,REMANSO,5
62,RIACHAO DO JACUIPE,1
63,RIBEIRA DO POMBAL,1
64,RUY BARBOSA,1
65,SALVADOR*,1311
66,SANTA MARIA DA VITORIA,1
67,SANTA TERESINHA,1
68,SANTALUZ,1
69,SANTO ANTONIO DE JESUS,4
70,SAO FELIX,3
71,SAO GONCALO DOS CAMPOS,2
72,SAO SEBASTIAO DO PASSE,1
73,SEABRA,1
74,SENHOR DO BONFIM,1
75,SERRINHA,2
76,SIMOES FILHO,15
77,SOBRADINHO,3
78,TEIXEIRA DE FREITAS,20
79,URUCUCA,2
80,UTINGA,1
81,VALENCA,13
82,VALENCA,1
83,VARZEA DA ROCA,1
84,VERA CRUZ,1
85,VITORIA DA CONQUISTA,42
1,SALVADOR,33505
2,FEIRA DE SANTANA,3196
3,ITABUNA,2580
4,LAURO DE FREITAS,2230
5,CAMACARI,1386
6,TEIXEIRA DE FREITAS,1272
7,ILHEUS,1267
8,JEQUIE,918
9,SIMOES FILHO,890
10,VITORIA DA CONQUISTA,717
11,IPIAU,693
12,CANDEIAS,658
13,JUAZEIRO,621
14,EUNAPOLIS,612
15,PORTO SEGURO,561
16,VALENCA,539
17,ITAMARAJU,505
18,GANDU,499
19,ALAGOINHAS,446
20,SANTO ANTONIO DE JESUS,410
21,DIAS DAVILA,398
22,ITAJUIPE,389
23,BARREIRAS,348
24,CAMACAN,297
25,CATU,290
26,URUCUCA,261
27,ITABERABA,247
28,LUIS EDUARDO MAGALHAES,244
29,SERRINHA,230
30,SAO FRANCISCO DO CONDE,227
31,MADRE DE DEUS,213
32,ARACI,210
33,POJUCA,199
34,IGUAI,195
35,SANTO AMARO,194
36,JAGUAQUARA,191
37,BRUMADO,180
38,SAO SEBASTIAO DO PASSE,179
39,VALENTE,177
40,CONCEICAO DO COITE,177
41,POCOES,174
42,PAULO AFONSO,173
43,MATA DE SAO JOAO,161
44,CONCEICAO DO JACUIPE,158
45,ITAPETINGA,153
46,MUCURI,149
47,SOBRADINHO,146
48,NOVA VICOSA,146
49,TEOFILANDIA,144
50,SENHOR DO BONFIM,141
