date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-07-10,FEIRA DE SANTANA,4237,1,588,4826,81,4.85,614872.0,784.88,0.0,1286.0,61.0,57.0
2020-07-10,ITABERABA,96,12,275,383,12,0.39,64489.0,593.9,0.0,137.0,11.0,6.0
2020-07-10,ARACI,111,0,259,370,5,0.37,54379.0,680.41,0.0,155.0,3.0,1.0
2020-07-10,CONCEICAO DO COITE,203,1,159,363,18,0.36,66612.0,544.95,0.0,181.0,0.0,0.0
2020-07-10,SERRINHA,169,0,134,303,1,0.3,80861.0,374.72,0.0,66.0,5.0,2.0
2020-07-10,VALENTE,86,0,157,243,0,0.24,28473.0,853.44,0.0,71.0,3.0,0.0
2020-07-10,SAO GONCALO DOS CAMPOS,60,0,149,209,3,0.21,37550.0,556.59,0.0,89.0,3.0,3.0
2020-07-10,CONCEICAO DO JACUIPE,160,0,41,201,2,0.2,33153.0,606.28,0.0,52.0,0.0,0.0
2020-07-10,SANTA BARBARA,165,0,20,185,4,0.19,20791.0,889.81,1.0,37.0,2.0,0.0
2020-07-10,TEOFILANDIA,39,0,118,157,2,0.16,22518.0,697.22,0.0,7.0,0.0,0.0
2020-07-10,RIACHAO DO JACUIPE,38,0,93,131,22,0.13,33436.0,391.79,0.0,27.0,2.0,1.0
2020-07-10,QUEIMADAS,63,0,67,130,7,0.13,25439.0,511.03,0.0,79.0,1.0,0.0
2020-07-10,AMELIA RODRIGUES,87,0,34,121,11,0.12,25102.0,482.03,1.0,37.0,1.0,1.0
2020-07-10,RUY BARBOSA,21,0,96,117,1,0.12,30814.0,379.7,0.0,47.0,1.0,1.0
2020-07-10,MONTE SANTO,37,0,65,102,1,0.1,49418.0,206.4,0.0,31.0,2.0,1.0
2020-07-10,SANTALUZ,27,0,75,102,4,0.1,37348.0,273.11,0.0,39.0,3.0,3.0
2020-07-10,IPIRA,77,0,11,88,2,0.09,59595.0,147.66,1.0,16.0,3.0,1.0
2020-07-10,TERRA NOVA,62,1,25,88,0,0.09,13033.0,675.21,0.0,32.0,1.0,0.0
2020-07-10,PINTADAS,45,0,42,87,0,0.09,10437.0,833.57,0.0,17.0,0.0,0.0
2020-07-10,IRAQUARA,7,0,79,86,1,0.09,25216.0,341.05,0.0,79.0,0.0,0.0
2020-07-10,SOUTO SOARES,4,0,81,85,3,0.09,16979.0,500.62,0.0,80.0,0.0,0.0
2020-07-10,RAFAEL JAMBEIRO,63,0,18,81,1,0.08,22621.0,358.07,0.0,28.0,0.0,0.0
2020-07-10,CANSANCAO,25,0,51,76,0,0.08,34834.0,218.18,0.0,18.0,2.0,1.0
2020-07-10,RETIROLANDIA,34,0,41,75,0,0.08,14396.0,520.98,0.0,31.0,0.0,0.0
2020-07-10,SANTO ESTEVAO,46,0,27,73,3,0.07,52850.0,138.13,1.0,34.0,1.0,0.0
2020-07-10,SERRA PRETA,30,0,42,72,13,0.07,14878.0,483.94,0.0,53.0,1.0,0.0
2020-07-10,CORACAO DE MARIA,37,2,32,71,5,0.07,22605.0,314.09,0.0,27.0,0.0,0.0
2020-07-10,NORDESTINA,14,1,55,70,0,0.07,13130.0,533.13,1.0,13.0,0.0,0.0
2020-07-10,TUCANO,18,0,39,57,1,0.06,50687.0,112.45,0.0,28.0,1.0,0.0
2020-07-10,ITAETE,3,0,50,53,0,0.05,16056.0,330.09,1.0,4.0,0.0,0.0
2020-07-10,IACU,33,0,19,52,0,0.05,24305.0,213.95,1.0,9.0,4.0,4.0
2020-07-10,CAPELA DO ALTO ALEGRE,35,0,11,46,0,0.05,11637.0,395.29,0.0,37.0,0.0,0.0
2020-07-10,BARROCAS,23,0,19,42,0,0.04,15978.0,262.86,3.0,5.0,0.0,0.0
2020-07-10,TANQUINHO,15,0,25,40,0,0.04,7918.0,505.18,1.0,6.0,1.0,0.0
2020-07-10,SANTANOPOLI S,34,0,5,39,0,0.04,8943.0,436.1,0.0,0.0,0.0,0.0
2020-07-10,EUCLIDES DA CUNHA,21,0,15,36,0,0.04,60585.0,59.42,0.0,7.0,1.0,0.0
2020-07-10,AGUA FRIA,27,1,7,35,0,0.04,16970.0,206.25,6.0,6.0,1.0,0.0
2020-07-10,LAMARAO,17,0,18,35,0,0.04,8307.0,421.33,1.0,11.0,0.0,0.0
2020-07-10,PE DE SERRA,4,0,27,31,0,0.03,13578.0,228.31,1.0,9.0,0.0,0.0
2020-07-10,SEABRA,12,0,19,31,1,0.03,44091.0,70.31,12.0,4.0,2.0,1.0
2020-07-10,IRARA,23,0,7,30,0,0.03,29034.0,103.33,2.0,3.0,1.0,0.0
2020-07-10,ANGUERA,30,0,0,30,0,0.03,11221.0,267.36,2.0,4.0,0.0,0.0
2020-07-10,LENCOIS,0,0,29,29,3,0.03,11409.0,254.19,0.0,28.0,0.0,0.0
2020-07-10,TEODORO SAMPAIO,14,0,9,23,2,0.02,7425.0,309.76,0.0,9.0,0.0,0.0
2020-07-10,CANDEAL,18,0,3,21,0,0.02,8258.0,254.3,4.0,3.0,0.0,0.0
2020-07-10,QUIJINGUE,9,0,10,19,1,0.02,27580.0,68.89,0.0,0.0,1.0,0.0
2020-07-10,ANTONIO CARDOSO,9,0,6,15,0,0.02,11683.0,128.39,2.0,1.0,0.0,0.0
2020-07-10,MUCUGE,5,3,7,15,0,0.02,9062.0,165.53,0.0,8.0,0.0,0.0
2020-07-10,IPECAETA,8,0,3,11,0,0.01,14487.0,75.93,2.0,6.0,0.0,0.0
2020-07-10,MACAJUBA,10,0,0,10,1,0.01,11348.0,88.12,1.0,1.0,0.0,0.0
2020-07-10,MARCIONILIO SOUZA,8,0,2,10,1,0.01,10406.0,96.1,0.0,2.0,0.0,0.0
2020-07-10,IBITIARA,2,0,8,10,0,0.01,16339.0,61.2,6.0,0.0,1.0,0.0
2020-07-10,PIATA,2,0,8,10,0,0.01,17123.0,58.4,1.0,1.0,0.0,0.0
2020-07-10,PALMEIRAS,1,0,6,7,0,0.01,9019.0,77.61,2.0,5.0,0.0,0.0
2020-07-10,SAO DOMINGOS,6,0,2,8,0,0.01,9058.0,88.32,24.0,3.0,0.0,0.0
2020-07-10,UTINGA,4,0,4,8,0,0.01,19178.0,41.71,0.0,3.0,1.0,1.0
2020-07-10,BOA VISTA DO TUPIM,4,0,3,7,1,0.01,18576.0,37.68,0.0,1.0,0.0,0.0
