date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor
2020-08-05,FEIRA DE SANTANA,7113,3,1407,8523,153,4.82,614872.0,1386.14,0.0,451.0,96.0,94.0
2020-08-05,CONCEICAO DO COITE,614,1,473,1088,26,0.62,66612.0,1633.34,0.0,73.0,5.0,3.0
2020-08-05,ITABERABA,302,27,669,998,22,0.56,64489.0,1547.55,0.0,133.0,21.0,15.0
2020-08-05,ARACI,311,0,393,704,9,0.4,54379.0,1294.62,0.0,49.0,5.0,1.0
2020-08-05,SERRINHA,296,0,370,666,17,0.38,80861.0,823.64,0.0,24.0,7.0,2.0
2020-08-05,SAO GONCALO DOS CAMPOS,105,0,278,383,1,0.22,37550.0,1019.97,0.0,22.0,4.0,3.0
2020-08-05,CONCEICAO DO JACUIPE,293,0,48,341,2,0.19,33153.0,1028.56,0.0,25.0,1.0,1.0
2020-08-05,QUEIMADAS,80,0,218,298,0,0.17,25439.0,1171.43,0.0,13.0,2.0,0.0
2020-08-05,RIACHAO DO JACUIPE,96,0,188,284,0,0.16,33436.0,849.38,0.0,9.0,3.0,1.0
2020-08-05,SANTO ESTEVAO,218,0,65,283,3,0.16,52850.0,535.48,0.0,44.0,3.0,0.0
2020-08-05,VALENTE,71,0,185,256,2,0.14,28473.0,899.1,0.0,12.0,4.0,0.0
2020-08-05,TANQUINHO,23,1,217,241,2,0.14,7918.0,3043.7,0.0,35.0,2.0,1.0
2020-08-05,SANTA BARBARA,199,0,38,237,1,0.13,20791.0,1139.92,1.0,3.0,2.0,0.0
2020-08-05,SANTALUZ,56,0,170,226,1,0.13,37348.0,605.12,0.0,18.0,4.0,3.0
2020-08-05,AMELIA RODRIGUES,168,0,52,220,0,0.12,25102.0,876.42,2.0,15.0,2.0,2.0
2020-08-05,IPIRA,189,0,26,215,0,0.12,59595.0,360.77,0.0,15.0,3.0,1.0
2020-08-05,TEOFILANDIA,57,0,140,197,0,0.11,22518.0,874.86,1.0,3.0,1.0,0.0
2020-08-05,TUCANO,82,2,111,195,7,0.11,50687.0,384.71,0.0,40.0,1.0,0.0
2020-08-05,RUY BARBOSA,26,0,158,184,2,0.1,30814.0,597.13,3.0,11.0,2.0,1.0
2020-08-05,IRAQUARA,15,0,167,182,0,0.1,25216.0,721.76,3.0,1.0,0.0,0.0
2020-08-05,RETIROLANDIA,111,0,67,178,7,0.1,14396.0,1236.45,0.0,22.0,0.0,0.0
2020-08-05,SERRA PRETA,70,0,98,168,2,0.1,14878.0,1129.18,0.0,13.0,5.0,3.0
2020-08-05,RAFAEL JAMBEIRO,112,1,47,160,3,0.09,22621.0,707.31,0.0,5.0,1.0,0.0
2020-08-05,CORACAO DE MARIA,69,2,89,160,4,0.09,22605.0,707.81,0.0,8.0,1.0,0.0
2020-08-05,MONTE SANTO,48,0,109,157,1,0.09,49418.0,317.7,0.0,11.0,5.0,1.0
2020-08-05,SOUTO SOARES,9,0,125,134,0,0.08,16979.0,789.21,0.0,11.0,1.0,0.0
2020-08-05,IACU,73,0,58,131,6,0.07,24305.0,538.98,0.0,13.0,6.0,6.0
2020-08-05,TERRA NOVA,78,1,46,125,0,0.07,13033.0,959.1,0.0,5.0,2.0,1.0
2020-08-05,PINTADAS,63,0,54,117,0,0.07,10437.0,1121.01,0.0,8.0,1.0,0.0
2020-08-05,CANSANCAO,30,0,79,109,0,0.06,34834.0,312.91,0.0,3.0,2.0,1.0
2020-08-05,CAPELA DO ALTO ALEGRE,77,1,29,107,5,0.06,11637.0,919.48,0.0,13.0,0.0,0.0
2020-08-05,LENCOIS,8,0,93,101,0,0.06,11409.0,885.27,11.0,5.0,0.0,0.0
2020-08-05,EUCLIDES DA CUNHA,40,0,57,97,3,0.05,60585.0,160.11,0.0,8.0,5.0,3.0
2020-08-05,NORDESTINA,25,1,70,96,1,0.05,13130.0,731.15,0.0,15.0,0.0,0.0
2020-08-05,SEABRA,50,0,43,93,1,0.05,44091.0,210.93,3.0,10.0,3.0,7.0
2020-08-05,IRARA,49,0,41,90,7,0.05,29034.0,309.98,0.0,5.0,2.0,0.0
2020-08-05,BARROCAS,52,0,21,73,0,0.04,15978.0,456.88,0.0,7.0,0.0,0.0
2020-08-05,SANTANOPOLI S,65,0,8,73,0,0.04,8943.0,816.28,0.0,0.0,0.0,0.0
2020-08-05,IPECAETA,50,0,7,57,0,0.03,14487.0,393.46,0.0,4.0,2.0,1.0
2020-08-05,ITAETE,3,0,54,57,0,0.03,16056.0,355.01,12.0,0.0,1.0,1.0
2020-08-05,AGUA FRIA,37,0,17,54,0,0.03,16970.0,318.21,0.0,2.0,1.0,0.0
2020-08-05,LAMARAO,33,0,19,52,0,0.03,8307.0,625.98,4.0,2.0,0.0,0.0
2020-08-05,NOVA FATIMA,10,1,40,51,0,0.03,7812.0,652.84,1.0,3.0,1.0,0.0
2020-08-05,PE DE SERRA,6,0,45,51,0,0.03,13578.0,375.61,1.0,1.0,0.0,0.0
2020-08-05,ANGUERA,45,0,2,47,0,0.03,11221.0,418.86,0.0,1.0,0.0,0.0
