date,id,municipio,total_obitos_munocor
2020-07-05,2,AMARGOSA,1
2020-07-05,3,ANAGE,1
2020-07-05,4,APORA,1
2020-07-05,5,ARACAJU,2
2020-07-05,6,ARACI,1
2020-07-05,7,ARARIPINA,2
2020-07-05,8,BARRA DO CHOCA,1
2020-07-05,9,BARREIRAS,10
2020-07-05,10,BRUMADO,1
2020-07-05,11,CALDEIRAO GRANDE,1
2020-07-05,12,CAMACAN,4
2020-07-05,13,CAMACARI,21
2020-07-05,14,CANAVIEIRAS,1
2020-07-05,15,CANDEIAS,8
2020-07-05,16,CANDIDO SALES,1
2020-07-05,17,CANSANCAO,1
2020-07-05,18,CAPIM GROSSO,2
2020-07-05,19,CARDEAL DA SILVA,1
2020-07-05,20,CASTRO ALVES,1
2020-07-05,21,CONCEICAO DA FEIRA,1
2020-07-05,22,CONDE,1
2020-07-05,23,DIAS DAVILA,1
2020-07-05,24,EUNAPOLIS,7
2020-07-05,25,FEIRA DE SANTANA,48
2020-07-05,26,FILADELFIA,1
2020-07-05,27,FLORIANO,1
2020-07-05,28,GANDU,10
2020-07-05,29,GUAMARE*,1
2020-07-05,30,IACU,4
2020-07-05,31,IBIRATAIA,2
2020-07-05,32,IGRAPIUNA,1
2020-07-05,33,ILHEUS*,80
2020-07-05,34,IPIAU *,4
2020-07-05,35,IPIRA,1
2020-07-05,36,IRECE,1
2020-07-05,37,ITABELA,1
2020-07-05,38,ITABERABA,6
2020-07-05,39,ITABUNA,91
2020-07-05,40,ITACARE,1
2020-07-05,41,ITAJUIPE,1
2020-07-05,42,ITAMARAJU,7
2020-07-05,43,ITANHEM,1
2020-07-05,44,ITAPEBI,1
2020-07-05,45,ITAPETINGA,3
2020-07-05,46,ITUBERA,2
2020-07-05,47,JACOBINA,1
2020-07-05,48,JEQUIE*,38
2020-07-05,49,JOAO DOURADO,1
2020-07-05,50,JUAZEIRO,27
2020-07-05,51,LAURO DE FREITAS*,29
2020-07-05,52,MANOEL VITORINO,1
2020-07-05,53,MEDEIROS NETO,1
2020-07-05,54,MILAGRES,1
2020-07-05,55,MONTE SANTO,1
2020-07-05,56,MUCURI,2
2020-07-05,57,MULUNGU DO MORRO,1
2020-07-05,58,NAZARE,1
2020-07-05,59,NOVA IBIA,1
2020-07-05,60,NOVA VICOSA,2
2020-07-05,61,PAULO AFONSO,8
2020-07-05,62,PETROLINA,4
2020-07-05,63,PILAO ARCADO*,1
2020-07-05,64,POCOES,1
2020-07-05,65,POJUCA,1
2020-07-05,66,PORTO SEGURO,8
2020-07-05,67,PRADO,2
2020-07-05,68,REMANSO,6
2020-07-05,69,RIACHAO DO JACUIPE,1
2020-07-05,70,RIBEIRA DO POMBAL,1
2020-07-05,71,RUY BARBOSA,1
2020-07-05,72,SALVADOR*,1468
2020-07-05,73,SANTA MARIA DA VITORIA,1
2020-07-05,74,SANTA RITA DE CASSIA,1
2020-07-05,75,SANTA TERESINHA,1
2020-07-05,76,SANTALUZ,1
2020-07-05,77,SANTO ANTONIO DE JESUS,5
2020-07-05,78,SAO FELIX,3
2020-07-05,79,SAO GONCALO DOS CAMPOS,3
2020-07-05,80,SAO SEBASTIAO DO PASSE,1
2020-07-05,81,SEABRA,1
2020-07-05,82,SENHOR DO BONFIM,1
2020-07-05,83,SERRINHA,2
2020-07-05,84,SIMOES FILHO,20
2020-07-05,85,SOBRADINHO,4
2020-07-05,86,TEIXEIRA DE FREITAS,29
2020-07-05,87,TOBIAS BARRETO,1
2020-07-05,88,URUCUCA,2
2020-07-05,89,UTINGA,1
2020-07-05,90,VALENCA,17
2020-07-05,91,VALENCA,1
2020-07-05,92,VARZEA DA ROCA,1
2020-07-05,93,VERA CRUZ,1
2020-07-05,94,VITORIA DA CONQUISTA,52
2020-07-05,1,SALVADOR,38467
