date,id,municipio,total_obitos_munres
2020-07-05,2,ADUSTINA,1
2020-07-05,3,AGUA FRIA,1
2020-07-05,4,AIQUARA,1
2020-07-05,5,ALAGOINHAS,10
2020-07-05,6,ALCOBACA,1
2020-07-05,7,ALMADINA,1
2020-07-05,8,AMARGOSA,1
2020-07-05,9,ANAGE,1
2020-07-05,10,ANDORINHA,1
2020-07-05,11,APORA,2
2020-07-05,12,ARACI,2
2020-07-05,13,ARATUIPE,1
2020-07-05,14,AURELINO LEAL,1
2020-07-05,15,BARRA DO CHOCA,1
2020-07-05,16,BARREIRAS,5
2020-07-05,17,BELMONTE,1
2020-07-05,18,BRUMADO,3
2020-07-05,19,BUERAREMA,7
2020-07-05,20,CABACEIRAS DO PARAGUACU,1
2020-07-05,21,CACHOEIRA,1
2020-07-05,22,CACULE*,1
2020-07-05,23,CAIRU,1
2020-07-05,24,CALDEIRAO GRANDE,1
2020-07-05,25,CAMACAN,8
2020-07-05,26,CAMACARI*,29
2020-07-05,27,CAMAMU*,2
2020-07-05,28,CAMPO ALEGRE DE LOURDES,1
2020-07-05,29,CANAVIEIRAS,3
2020-07-05,30,CANDEIAS*,21
2020-07-05,31,CANDIDO SALES,3
2020-07-05,32,CANSANCAO,2
2020-07-05,33,CANUDOS,1
2020-07-05,34,CAPIM GROSSO,4
2020-07-05,35,CARDEAL DA SILVA,1
2020-07-05,36,CASA NOVA,3
2020-07-05,37,CASTRO ALVES,1
2020-07-05,38,CATU,3
2020-07-05,39,CICERO DANTAS,1
2020-07-05,40,COARACI,3
2020-07-05,41,CONCEICAO DA FEIRA,1
2020-07-05,42,CONDE,4
2020-07-05,43,CRUZ DAS ALMAS,2
2020-07-05,44,DARIO MEIRA,2
2020-07-05,45,DIAS DAVILA,11
2020-07-05,46,EUCLIDES DA CUNHA,1
2020-07-05,47,EUNAPOLIS,14
2020-07-05,48,FEIRA DE SANTANA,54
2020-07-05,49,FILADELFIA,2
2020-07-05,50,GANDU,14
2020-07-05,51,GLORIA,2
2020-07-05,52,GONGOGI,2
2020-07-05,53,GOVERNADOR MANGABEIRA,1
2020-07-05,54,GUARATINGA,2
2020-07-05,55,IACU,4
2020-07-05,56,IBICARAI,2
2020-07-05,57,IBIRAPITANGA,1
2020-07-05,58,IBIRAPUA,1
2020-07-05,59,IBIRATAIA,2
2020-07-05,60,IBITIARA,1
2020-07-05,61,IBOTIRAMA,1
2020-07-05,62,ICHU,1
2020-07-05,63,IGRAPIUNA,1
2020-07-05,64,IGUAI,2
2020-07-05,65,ILHEUS,47
2020-07-05,66,INHAMBUPE,2
2020-07-05,67,IPIAU *,10
2020-07-05,68,IPIRA,2
2020-07-05,69,IRARA,1
2020-07-05,70,IRECE,2
2020-07-05,71,ITABELA,1
2020-07-05,72,ITABERABA,11
2020-07-05,73,ITABUNA,65
2020-07-05,74,ITACARE,3
2020-07-05,75,ITAGIBA,3
2020-07-05,76,ITAJUIPE,3
2020-07-05,77,ITAMARAJU,11
2020-07-05,78,ITANAGRA,2
2020-07-05,79,ITANHEM,2
2020-07-05,80,ITAPARICA,3
2020-07-05,81,ITAPE,2
2020-07-05,82,ITAPEBI,1
2020-07-05,83,ITAPETINGA,7
2020-07-05,84,ITAPICURU,1
2020-07-05,85,ITAPITANGA,1
2020-07-05,86,ITARANTIM,1
2020-07-05,87,ITATIM*,3
2020-07-05,88,ITIUBA*,1
2020-07-05,89,ITORORO,1
2020-07-05,90,ITUACU,1
2020-07-05,91,ITUBERA,4
2020-07-05,92,JACOBINA,1
2020-07-05,93,JAGUARIPE,1
2020-07-05,94,JANDAIRA,1
2020-07-05,95,JEQUIE,31
2020-07-05,96,JITAUNA,2
2020-07-05,97,JOAO DOURADO,2
2020-07-05,98,JUAZEIRO,24
2020-07-05,99,LAFAIETE COUTINHO,1
2020-07-05,100,LAURO DE FREITAS,44
2020-07-05,101,LUIS EDUARDO MAGALHAES,3
2020-07-05,102,MACARANI,1
2020-07-05,103,MADRE DE DEUS,2
2020-07-05,104,MANOEL VITORINO,1
2020-07-05,105,MANSIDAO,1
2020-07-05,106,MARACAS,1
2020-07-05,107,MARAGOGIPE,3
2020-07-05,108,MARAU,2
2020-07-05,109,MATA DE SAO JOAO,1
2020-07-05,110,MEDEIROS NETO,1
2020-07-05,111,MIGUEL CALMON,1
2020-07-05,112,MILAGRES,1
2020-07-05,113,MIRANTE,1
2020-07-05,114,MONTE SANTO,2
2020-07-05,115,MORPARA,1
2020-07-05,116,MUCURI,4
2020-07-05,117,MULUNGU DO MORRO,1
2020-07-05,118,MUNDO NOVO*,1
2020-07-05,119,MURITIBA,1
2020-07-05,120,NAZARE,2
2020-07-05,121,NILO PECANHA,1
2020-07-05,122,NOVA FATIMA,1
2020-07-05,123,NOVA IBIA,2
2020-07-05,124,NOVA VICOSA,3
2020-07-05,125,PARAMIRIM,1
2020-07-05,126,PARIPIRANGA,1
2020-07-05,127,PAU BRASIL,3
2020-07-05,128,PAULO AFONSO,7
2020-07-05,129,POCOES,2
2020-07-05,130,POJUCA,2
2020-07-05,131,PONTO NOVO,1
2020-07-05,132,PORTO SEGURO,3
2020-07-05,133,PRADO,3
2020-07-05,134,QUEIMADAS,1
